MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,theta_degrees,theta_position,mux,muy,sigmax,sigmay
270,0.0,0.0,7.533973640042582e-05,0.000202030319381542,pseudo-voigt,0.2999600223161544,0.7213895272037828,0.0,-25.79064691212278,-25.79064691212278,0.0,0.0,7.533973640042582e-05,0.000202030319381542
271,0.0,0.0,0.00024290920270106514,0.00027132873949339543,pseudo-voigt,0.2817927183039758,0.6920100376826046,0.0,48.94686560909024,48.94686560909024,0.0,0.0,0.00024290920270106514,0.00027132873949339543
272,0.0,0.0,0.00016339540211648124,0.00019667717623723702,pseudo-voigt,0.2366931665304714,0.8082106314008008,0.0,25.79064691212278,25.79064691212278,0.0,0.0,0.00016339540211648124,0.00019667717623723702
273,0.0,0.0,0.00030855553041295126,0.00013006304030320715,pseudo-voigt,0.3016589955381771,0.8584819206564569,0.0,-56.31562186969677,-56.31562186969677,-0.0,0.0,0.00030855553041295126,0.00013006304030320715
274,0.0,0.0,0.00023807980753132917,0.00017061364066301823,pseudo-voigt,0.2582147173161263,0.8589354730524452,0.0,-46.88515685623912,-46.88515685623912,0.0,0.0,0.00023807980753132917,0.00017061364066301823
275,0.0,0.0,0.0001283865302131177,0.00018195200710737037,pseudo-voigt,0.3001107893861755,0.9136655338005035,0.0,19.672264715641276,19.672264715641276,0.0,0.0,0.0001283865302131177,0.00018195200710737037
276,0.0,0.0,0.00026717023164887305,0.00014495621826998226,pseudo-voigt,0.2530485263176845,0.8071360580221736,0.0,60.0,60.0,0.0,0.0,0.00026717023164887305,0.00014495621826998226
277,0.0,0.0,0.00011007060453215332,0.0001843330517337076,pseudo-voigt,0.3084699085724402,0.7056525494384828,0.0,26.229686287521723,26.229686287521723,0.0,0.0,0.00011007060453215332,0.0001843330517337076
278,0.0,0.0,0.0003055245854410314,0.00016489956636792563,pseudo-voigt,0.2709393227613728,0.7475801714078237,0.0,66.55742157188047,66.55742157188047,0.0,-0.0,0.0003055245854410314,0.00016489956636792563
279,0.0,0.0,0.00024705251912817127,9.656614995486151e-05,pseudo-voigt,0.2593310853205702,0.7377099368938107,0.0,46.88515685623915,46.88515685623915,0.0,-0.0,0.00024705251912817127,9.656614995486151e-05
280,0.0,0.0,9.761141189447545e-05,0.00023514086504918105,pseudo-voigt,0.3105591119412384,0.7192471621495928,0.0,40.327735284358766,40.327735284358766,0.0,-0.0,9.761141189447545e-05,0.00023514086504918105
281,0.0,0.0,9.01650594366078e-06,0.00047058686908852293,pseudo-voigt,0.3379266818883701,0.8449453867993136,0.0,-86.22968628752173,-86.22968628752173,-0.0,0.0,9.01650594366078e-06,0.00047058686908852293
282,0.0,0.0,0.00034007561365184387,0.0003292677683935707,pseudo-voigt,0.2813031973736842,0.6852827106462263,0.0,-73.11484314376088,-73.11484314376088,-0.0,0.0,0.00034007561365184387,0.0003292677683935707
283,0.0,0.0,0.0001795672148002845,0.00024549107656330314,pseudo-voigt,0.3214361293339838,0.8164698122612725,0.0,-33.744197302837975,-33.744197302837975,-0.0,0.0,0.0001795672148002845,0.00024549107656330314
284,0.0,0.0,0.00017508898384504347,0.00018357220383146777,pseudo-voigt,0.2704721573159598,0.7555814497006413,0.0,-19.6918520228715,-19.6918520228715,0.0,0.0,0.00017508898384504347,0.00018357220383146777
285,0.0,0.0,0.0002574971664695,8.174118304613214e-05,pseudo-voigt,0.3012752411222832,0.8274301602489668,0.0,46.872098651419,46.872098651419,0.0,0.0,0.0002574971664695,8.174118304613214e-05
286,0.0,0.0,0.0002782064847076605,0.00018530226231117225,pseudo-voigt,0.299655136789431,0.7880735411091109,0.0,53.436049325709504,53.436049325709504,0.0,0.0,0.0002782064847076605,0.00018530226231117225
287,0.0,0.0,0.0002780664329586467,0.0002909275983066054,pseudo-voigt,0.3090199283045162,0.7840679837608029,0.0,-53.43604932570946,-53.43604932570946,-0.0,0.0,0.0002780664329586467,0.0002909275983066054
288,0.0,0.0,0.00027664552125142235,0.0002625635158438092,pseudo-voigt,0.3420907015665279,0.867259952733419,0.0,-60.00000000000003,-60.00000000000003,0.0,0.0,0.00027664552125142235,0.0002625635158438092
289,0.0,0.0,0.00018364083822890168,0.0001700932777580318,pseudo-voigt,0.2898107109296776,0.6590126087463618,0.0,19.6918520228715,19.6918520228715,0.0,-0.0,0.00018364083822890168,0.0001700932777580318
290,0.0,0.0,0.0002409178045992984,0.00022025528057463905,pseudo-voigt,0.2626541201436868,0.8138369390269533,0.0,-40.3081479771285,-40.3081479771285,0.0,0.0,0.0002409178045992984,0.00022025528057463905
291,0.0,0.0,0.00015288002582724273,0.00012909025524628103,pseudo-voigt,0.3093655668887833,0.7492768910567311,0.0,6.563950674290524,6.563950674290524,0.0,-0.0,0.00015288002582724273,0.00012909025524628103
292,0.0,0.0,8.739710351189123e-05,0.00026464147260996725,pseudo-voigt,0.2986056446305336,0.8333487207414961,0.0,40.29077103213208,40.29077103213208,0.0,0.0,8.739710351189123e-05,0.00026464147260996725
293,0.0,0.0,0.00019574300613439812,0.00039306305929821676,pseudo-voigt,0.2752106073832086,0.8690835276854697,0.0,-86.27897195715721,-86.27897195715721,0.0,0.0,0.00019574300613439812,0.00039306305929821676
294,0.0,0.0,0.00019382201493179955,0.0001596041621824835,pseudo-voigt,0.2831598909638998,0.75497761070547,0.0,19.709228967867944,19.709228967867944,0.0,-0.0,0.00019382201493179955,0.0001596041621824835
295,0.0,0.0,0.00038507388212513866,0.0002819572334413174,pseudo-voigt,0.3282802359004392,0.7122478187259589,0.0,86.27897195715724,86.27897195715724,0.0,0.0,0.00038507388212513866,0.0002819572334413174
296,0.0,0.0,4.1665154672055154e-05,0.00018743609506444368,pseudo-voigt,0.2598588660481926,0.730198171703513,0.0,-13.139485978578577,-13.139485978578577,-0.0,0.0,4.1665154672055154e-05,0.00018743609506444368
297,0.0,0.0,0.0002528881350679036,8.251126754968705e-05,pseudo-voigt,0.2791545328223346,0.9102024125308306,0.0,-40.29077103213206,-40.29077103213206,0.0,0.0,0.0002528881350679036,8.251126754968705e-05
298,0.0,0.0,0.00017894514175396728,0.0002053468459052542,pseudo-voigt,0.267226321054987,0.8090418652061182,0.0,26.27897195715724,26.27897195715724,0.0,0.0,0.00017894514175396728,0.0002053468459052542
299,0.0,0.0,7.103351439045481e-05,0.0003172830985986958,pseudo-voigt,0.3021460141263086,0.7359624951892302,0.0,-79.70922896786792,-79.70922896786792,0.0,0.0,7.103351439045481e-05,0.0003172830985986958
300,0.0,0.0,0.00022175865240360292,0.00019503191064687453,pseudo-voigt,0.3117225597413767,0.8667787509657392,0.0,-26.27897195715714,-26.27897195715714,-0.0,0.0,0.00022175865240360292,0.00019503191064687453
301,0.0,0.0,0.0002488439797468719,9.02708144027795e-05,pseudo-voigt,0.2720832821774349,0.6633764871057745,0.0011432763066666666,-39.095299338642434,-39.095299338642434,-0.0,0.0,0.0002488439797468719,9.02708144027795e-05
302,0.0,0.0,0.00010709188226056783,0.00013884033855638515,pseudo-voigt,0.2612846367986485,0.6984691052385081,0.0011432763066666666,20.90470066135758,20.90470066135758,0.0,0.0,0.00010709188226056783,0.00013884033855638515
303,0.0,0.0,0.0002389844116699129,0.00026736124969243185,pseudo-voigt,0.2888945369998673,0.7823673222332519,0.0011432763066666666,80.90470066135762,80.90470066135762,0.0,-0.0,0.0002389844116699129,0.00026736124969243185
304,0.0,0.0,0.0003468305904442946,5.536080325507855e-05,pseudo-voigt,0.262313392915873,0.6159510505344659,0.0011432763066666666,53.031766446214164,53.031766446214164,0.0,-0.0,0.0003468305904442946,5.536080325507855e-05
305,0.0,0.0,0.0002260850206091701,0.00011068574429277146,pseudo-voigt,0.3156277015327018,0.7477211525309606,0.0,21.252272962868602,21.252272962868602,0.0,-0.0,0.0002260850206091701,0.00011068574429277146
306,0.0,0.0,0.00022664919773020823,0.0003437837112130673,pseudo-voigt,0.3191704510926338,0.7667871205874444,0.0,-81.25227296286855,-81.25227296286855,-0.0,0.0,0.00022664919773020823,0.0003437837112130673
307,0.0,0.0,5.550284789568896e-05,0.000251109938645289,pseudo-voigt,0.2478714324287704,0.8217728255729236,0.0,21.252272962868574,21.252272962868574,0.0,0.0,5.550284789568896e-05,0.000251109938645289
308,0.0,0.0,0.0001682207963988093,0.0001521183726627693,pseudo-voigt,0.2788703521542289,0.8977034626102415,0.0,-7.084090987622872,-7.084090987622872,0.0,0.0,0.0001682207963988093,0.0001521183726627693
309,0.0,0.0,5.8397641408775204e-05,0.0002601841905036796,pseudo-voigt,0.3242586372085617,0.6723719219480573,0.0,-52.841535452971016,-52.841535452971016,0.0,0.0,5.8397641408775204e-05,0.0002601841905036796
310,0.0,0.0,0.00023098589040833285,0.00022677075570109277,pseudo-voigt,0.2974013197772297,0.7040168579429196,0.0,38.524606358913026,38.524606358913026,0.0,0.0,0.00023098589040833285,0.00022677075570109277
311,0.0,0.0,0.00028789641102434346,0.00017769098467163325,pseudo-voigt,0.3096555127910989,0.6533636477800266,0.0,-67.15846454702898,-67.15846454702898,0.0,0.0,0.00028789641102434346,0.00017769098467163325
312,0.0,0.0,0.00030608121710761226,0.0003065833612070106,pseudo-voigt,0.2710474490182719,0.8283387592556415,0.0,67.15846454702901,67.15846454702901,0.0,-0.0,0.00030608121710761226,0.0003065833612070106
313,0.0,0.0,5.6404745160753025e-05,0.0002478083842348299,pseudo-voigt,0.2843937914238958,0.7249996095006848,0.0,36.927163944495476,36.927163944495476,0.0,-0.0,5.6404745160753025e-05,0.0002478083842348299
314,0.0,0.0,0.00025035162209387295,0.0002800842739855712,pseudo-voigt,0.2998811544070125,0.8964638708269698,0.0,60.0,60.0,0.0,0.0,0.00025035162209387295,0.0002800842739855712
315,0.0,0.0,9.752075326373905e-05,0.0002867059430407657,pseudo-voigt,0.3158725340544323,0.6197667640849963,0.0,-59.99999999999997,-59.99999999999997,-0.0,0.0,9.752075326373905e-05,0.0002867059430407657
316,0.0,0.0,0.0001409720339791566,0.00014977289631500909,pseudo-voigt,0.312488672123843,0.6968954463159339,0.0,-11.536418027752262,-11.536418027752262,-0.0,0.0,0.0001409720339791566,0.00014977289631500909
317,0.0,0.0,0.00016603957466256435,0.00023791134310961515,pseudo-voigt,0.2903906592341101,0.7027548104798211,0.0,-36.927163944495476,-36.927163944495476,-0.0,0.0,0.00016603957466256435,0.00023791134310961515
318,0.0,0.0,2.255812608336781e-05,6.340226897252314e-05,pseudo-voigt,0.2608820551294384,0.7211056607696904,0.0,-1.4210854715202004e-14,-1.4210854715202004e-14,0.0,0.0,2.255812608336781e-05,6.340226897252314e-05
319,0.0,0.0,0.0003077503954288086,0.00034684894104029313,pseudo-voigt,0.2946797813736788,0.7202293347909936,0.0,-83.19491191308998,-83.19491191308998,-0.0,0.0,0.0003077503954288086,0.00034684894104029313
320,0.0,0.0,0.0003579535172210545,0.00026978710329354414,pseudo-voigt,0.3038227410089478,0.7386854701485579,0.0,83.19491191309001,83.19491191309001,0.0,-0.0,0.0003579535172210545,0.00026978710329354414
321,0.0,0.0,0.00020823523779418362,9.920784370282889e-05,pseudo-voigt,0.2783699671986853,0.7843705865300596,0.0,23.194911913090024,23.194911913090024,0.0,0.0,0.00020823523779418362,9.920784370282889e-05
322,0.0,0.0,0.00013326123589500608,0.0003074540222862596,pseudo-voigt,0.2790853561594482,0.7851920173390722,0.0,-71.59745595654502,-71.59745595654502,0.0,0.0,0.00013326123589500608,0.0003074540222862596
323,0.0,0.0,0.00020729983287083264,0.0003213333425866556,pseudo-voigt,0.2630465090807359,0.9362660985458836,0.0,74.55535661882374,74.55535661882374,0.0,-0.0,0.00020729983287083264,0.0003213333425866556
324,0.0,0.0,9.164001187306077e-05,0.0003558042881027795,pseudo-voigt,0.2815844774259615,0.8487078471520807,0.0,74.55535661882374,74.55535661882374,0.0,0.0,9.164001187306077e-05,0.0003558042881027795
325,0.0,0.0,0.0001575237000257674,0.00014476954883878147,pseudo-voigt,0.2709564663185185,0.6780949840599078,0.0,-14.555356618823737,-14.555356618823737,-0.0,0.0,0.0001575237000257674,0.00014476954883878147
326,0.0,0.0,0.0003430934453696232,0.00015828972330223578,pseudo-voigt,0.251043970171704,0.6750020422862435,0.0,-74.55535661882374,-74.55535661882374,0.0,0.0,0.0003430934453696232,0.00015828972330223578
327,0.0,0.0,0.000304305633268159,0.00020319765476656167,pseudo-voigt,0.2625357206122804,0.6938116980742914,0.0,-74.55535661882371,-74.55535661882371,-0.0,0.0,0.000304305633268159,0.00020319765476656167
328,0.0,0.0,0.000225537984446715,5.2672905626249075e-05,pseudo-voigt,0.3513988339735369,0.7230800554393352,0.0,-24.258927698039557,-24.258927698039557,-0.0,0.0,0.000225537984446715,5.2672905626249075e-05
329,0.0,0.0,0.00024292876962105076,8.611086992983424e-05,pseudo-voigt,0.2889775690663802,0.7976937823736344,0.0,34.96853346348045,34.96853346348045,0.0,0.0,0.00024292876962105076,8.611086992983424e-05
330,0.0,0.0,0.00018622196288454448,9.78028945378952e-06,pseudo-voigt,0.3204239145259836,0.8315683853634355,0.0,-25.03146653651953,-25.03146653651953,-0.0,0.0,0.00018622196288454448,9.78028945378952e-06
331,0.0,0.0,0.0002000179273414515,0.0003368835531392841,pseudo-voigt,0.2974021488150745,0.7901716966029079,0.0,-76.68764435767969,-76.68764435767969,0.0,0.0,0.0002000179273414515,0.0003368835531392841
332,0.0,0.0,0.00021510878139832486,0.00016236979431049202,pseudo-voigt,0.301084495102427,0.6469761751221569,0.0,25.03146653651956,25.03146653651956,0.0,-0.0,0.00021510878139832486,0.00016236979431049202
333,0.0,0.0,2.5988542752020518e-05,0.0002212755657849824,pseudo-voigt,0.2856699093956841,0.8604706874234473,0.0,25.03146653651956,25.03146653651956,0.0,0.0,2.5988542752020518e-05,0.0002212755657849824
334,0.0,0.0,0.00022279160607739746,0.00028166525881244083,pseudo-voigt,0.3227910504969017,0.8783763864963502,0.0,-59.99999999999997,-59.99999999999997,0.0,0.0,0.00022279160607739746,0.00028166525881244083
335,0.0,0.0,0.0003238334474617062,0.0003482652027211424,pseudo-voigt,0.252327040210015,0.7588521969172535,0.0,-85.0314665365195,-85.0314665365195,-0.0,0.0,0.0003238334474617062,0.0003482652027211424
336,0.0,0.0,0.00011144578657885613,0.00019912389418467598,pseudo-voigt,0.2881185218187994,0.6723430033556734,0.0,-16.730598401427983,-16.730598401427983,0.0,0.0,0.00011144578657885613,0.00019912389418467598
337,0.0,0.0,0.0003194975324587904,0.00012969654025996266,pseudo-voigt,0.2857531420549219,0.7636452614516378,0.0,-76.7305984014279,-76.7305984014279,-0.0,0.0,0.0003194975324587904,0.00012969654025996266
338,0.0,0.0,0.0002806505940678217,0.00022234054436637995,pseudo-voigt,0.3583165463815429,0.7479338136914478,0.0,-51.63470079928601,-51.63470079928601,0.0,0.0,0.0002806505940678217,0.00022234054436637995
339,0.0,0.0,0.00024167167098637467,5.4084406873335214e-05,pseudo-voigt,0.2684017111739144,0.7562512385051011,0.0,-34.90410239785797,-34.90410239785797,-0.0,0.0,0.00024167167098637467,5.4084406873335214e-05
340,0.0,0.0,3.058193300553212e-05,0.00012266047844038144,pseudo-voigt,0.2675424340157927,0.7856136494676143,0.0,-8.365299200714006,-8.365299200714006,-0.0,0.0,3.058193300553212e-05,0.00012266047844038144
341,0.0,0.0,8.4203248475908e-05,0.00018888839904146153,pseudo-voigt,0.2903014657595678,0.7971299243836969,0.0,-25.095897602141974,-25.095897602141974,0.0,0.0,8.4203248475908e-05,0.00018888839904146153
342,0.0,0.0,0.00030552407449104267,0.00014915868644751668,pseudo-voigt,0.2658603072083275,0.8466274373683695,0.0,-59.999999999999915,-59.999999999999915,-0.0,0.0,0.00030552407449104267,0.00014915868644751668
343,0.0,0.0,0.00020271970666923482,0.00014312424601045835,pseudo-voigt,0.2790638949335292,0.7352964652757117,0.0,-25.149213979448476,-25.149213979448476,-0.0,0.0,0.00020271970666923482,0.00014312424601045835
344,0.0,0.0,0.00014496928279954537,0.00020944310208098366,pseudo-voigt,0.3541629291069986,0.7099526949024944,0.0,34.85078602055153,34.85078602055153,0.0,0.0,0.00014496928279954537,0.00020944310208098366
345,0.0,0.0,0.00013524534029525084,0.0001054532460348114,pseudo-voigt,0.3422769034173728,0.7845548561974529,0.0,-16.766142652965556,-16.766142652965556,-0.0,0.0,0.00013524534029525084,0.0001054532460348114
346,0.0,0.0,0.000280575766764248,0.0001293221858740037,pseudo-voigt,0.2598337012172265,0.679621066226882,0.0,59.99999999999997,59.99999999999997,0.0,-0.0,0.000280575766764248,0.0001293221858740037
347,0.0,0.0,0.00010688686195602676,0.00028002914624093695,pseudo-voigt,0.2860578652541279,0.7200708758914994,0.0,-51.61692867351715,-51.61692867351715,-0.0,0.0,0.00010688686195602676,0.00028002914624093695
348,0.0,0.0,0.00012347696968225452,0.0004387717503039174,pseudo-voigt,0.3026293382378643,0.8358932994198568,0.0,85.14921397944846,85.14921397944846,0.0,0.0,0.00012347696968225452,0.0004387717503039174
349,0.0,0.0,0.0002578966729766512,0.00019506524511116622,pseudo-voigt,0.2719267410100754,0.7540571619696446,0.0,43.23385734703436,43.23385734703436,0.0,-0.0,0.0002578966729766512,0.00019506524511116622
350,0.0,0.0,0.00018486747087358504,0.00016228430335444576,pseudo-voigt,0.3191746139801209,0.8213273927117728,0.0,-18.370339830765573,-18.370339830765573,-0.0,0.0,0.00018486747087358504,0.00016228430335444576
351,0.0,0.0,0.0001844605881186493,0.0002837498909426373,pseudo-voigt,0.2896018361261068,0.8834453070260565,0.0,71.02220389845938,71.02220389845938,0.0,0.0,0.0001844605881186493,0.0002837498909426373
352,0.0,0.0,0.000185796214715432,0.00021641150107416695,pseudo-voigt,0.2819766742549242,0.6173366000268652,0.0,34.28152423692809,34.28152423692809,0.0,0.0,0.000185796214715432,0.00021641150107416695
353,0.0,0.0,0.00017043059748257959,0.0002705277479475964,pseudo-voigt,0.240019145695634,0.9124597611935352,0.0,56.32593203384686,56.32593203384686,0.0,0.0,0.00017043059748257959,0.0002705277479475964
354,0.0,0.0,0.0003431296536563425,0.00031779772931105586,pseudo-voigt,0.2656095186574079,0.8414515188453491,0.0,-85.71847576307187,-85.71847576307187,-0.0,0.0,0.0003431296536563425,0.00031779772931105586
355,0.0,0.0,0.00022392493358449524,0.00028820992720547233,pseudo-voigt,0.3197071922631972,0.7156079404436915,0.0,71.02220389845937,71.02220389845937,0.0,-0.0,0.00022392493358449524,0.00028820992720547233
356,0.0,0.0,0.0002434421420379406,0.00011921639830673214,pseudo-voigt,0.3234252197521115,0.8318954969412987,0.0,48.97779610154063,48.97779610154063,0.0,-0.0,0.0002434421420379406,0.00011921639830673214
357,0.0,0.0,0.0002727879724181609,0.0002669587980646165,pseudo-voigt,0.3067356754363124,0.6869001127038709,0.0,-63.67406796615316,-63.67406796615316,-0.0,0.0,0.0002727879724181609,0.0002669587980646165
358,0.0,0.0,0.00021924196468525264,0.00010247206661047261,pseudo-voigt,0.3059033773971397,0.8150808854536383,0.0,18.397993442072746,18.397993442072746,0.0,-0.0,0.00021924196468525264,0.00010247206661047261
359,0.0,0.0,0.0002464349678553837,0.00018592137488350626,pseudo-voigt,0.2739570856757781,0.8390835856767407,0.0,-25.75719081890182,-25.75719081890182,0.0,0.0,0.0002464349678553837,0.00018592137488350626
360,0.0,0.0,4.940905276345777e-05,0.0003323962065777011,pseudo-voigt,0.2959686704712703,0.6740896680445457,0.0,-63.67959868841456,-63.67959868841456,0.0,0.0,4.940905276345777e-05,0.0003323962065777011
361,0.0,0.0,0.00011878139860233811,0.00027478084154037647,pseudo-voigt,0.2970321488889326,0.6185114433272828,0.0,41.602006557927275,41.602006557927275,0.0,0.0,0.00011878139860233811,0.00027478084154037647
362,0.0,0.0,0.00010079392738335531,0.00016344432235607752,pseudo-voigt,0.2794233404381797,0.8551731682168796,0.0,-3.679598688414572,-3.679598688414572,-0.0,0.0,0.00010079392738335531,0.00016344432235607752
363,0.0,0.0,0.00018110661504916608,0.00020901395650384577,pseudo-voigt,0.254418208325577,0.7529624318863993,0.0,-18.397993442072718,-18.397993442072718,0.0,0.0,0.00018110661504916608,0.00020901395650384577
364,0.0,0.0,0.00029060590650693255,0.0003047457427902887,pseudo-voigt,0.2516209536858266,0.7958589477511356,0.0,56.32040131158546,56.32040131158546,0.0,0.0,0.00029060590650693255,0.0003047457427902887
365,0.0,0.0,0.00019082840388787828,0.00021701978291285986,pseudo-voigt,0.2655191360623254,0.8384949495503539,0.0,-18.397993442072718,-18.397993442072718,-0.0,0.0,0.00019082840388787828,0.00021701978291285986
366,0.0,0.0,0.0002454309832424446,3.880726590189312e-05,pseudo-voigt,0.3111253891910411,0.7613955197442552,0.0,-48.946865609090224,-48.946865609090224,0.0,0.0,0.0002454309832424446,3.880726590189312e-05
367,0.0,0.0,0.00020587572513395614,0.00010631873638233535,pseudo-voigt,0.3039561291887625,0.6753163412115403,0.0,18.42189065151628,18.42189065151628,0.0,0.0,0.00020587572513395614,0.00010631873638233535
368,0.0,0.0,0.00020104306181567268,0.000299834164547483,pseudo-voigt,0.3624070371383578,0.9173621875476876,0.0,-63.68437813030326,-63.68437813030326,0.0,0.0,0.00020104306181567268,0.000299834164547483
369,0.0,0.0,3.472785987770018e-05,8.23816240399401e-05,pseudo-voigt,0.2814706047626777,0.8025650496215885,0.0,11.053134390909776,11.053134390909776,0.0,-0.0,3.472785987770018e-05,8.23816240399401e-05
370,0.0,0.0,0.00025340666276003817,8.994697915374164e-05,pseudo-voigt,0.277628714200038,0.7218499360757368,0.0,-34.20935308787719,-34.20935308787719,0.0,0.0,0.00025340666276003817,8.994697915374164e-05
371,0.0,0.0,1.7457325218378597e-05,1.1860125845503833e-05,pseudo-voigt,0.2820919062931679,0.8471206067346744,0.0,3.6843781303032443,3.6843781303032443,0.0,-0.0,1.7457325218378597e-05,1.1860125845503833e-05
372,0.0,0.0,0.00023264008595402837,0.00024096531493624312,pseudo-voigt,0.2950750949061619,0.7582726056197685,0.0,-34.20935308787722,-34.20935308787722,-0.0,0.0,0.00023264008595402837,0.00024096531493624312
373,0.0,0.0,0.00010015250379543492,0.0001311696425287556,pseudo-voigt,0.2881986776403099,0.8857753638451222,0.0,-11.053134390909804,-11.053134390909804,-0.0,0.0,0.00010015250379543492,0.0001311696425287556
374,0.0,0.0,0.0002991541955516762,0.00017884479534961996,pseudo-voigt,0.3206920476726191,0.8331007908365635,0.0,66.55742157188043,66.55742157188043,0.0,0.0,0.0002991541955516762,0.00017884479534961996
375,0.0,0.0,8.371119332906588e-05,0.00015404346569067488,pseudo-voigt,0.3111172721163229,0.7802350613016463,0.0,13.114843143760865,13.114843143760865,0.0,0.0,8.371119332906588e-05,0.00015404346569067488
376,0.0,0.0,0.0001590733848589572,0.00018346141799353664,pseudo-voigt,0.2951748999731121,0.7971477837034938,0.0,-33.7703137124783,-33.7703137124783,0.0,0.0,0.0001590733848589572,0.00018346141799353664
377,0.0,0.0,0.00018853344913241,0.0002799980922477475,pseudo-voigt,0.2660668959840334,0.681475805775246,0.0,60.00000000000006,60.00000000000006,0.0,-0.0,0.00018853344913241,0.0002799980922477475
378,0.0,0.0,0.0003479125303123113,4.241200816790904e-05,pseudo-voigt,0.2934124669374865,0.7083835406056793,0.0,73.11484314376088,73.11484314376088,0.0,-0.0,0.0003479125303123113,4.241200816790904e-05
379,0.0,0.0,0.00014713992142381072,0.00012828931697217257,pseudo-voigt,0.2562137105493205,0.8557884227417369,0.0,-6.557421571880425,-6.557421571880425,0.0,0.0,0.00014713992142381072,0.00012828931697217257
380,0.0,0.0,0.00018065481315705594,0.0003985008991954285,pseudo-voigt,0.2848436384872631,0.8436554724550931,0.0,86.22968628752176,86.22968628752176,0.0,-0.0,0.00018065481315705594,0.0003985008991954285
381,0.0,0.0,3.976666569076947e-05,0.00022957589013975163,pseudo-voigt,0.3614353093571528,0.8806406168867746,0.0,40.32773528435872,40.32773528435872,0.0,0.0,3.976666569076947e-05,0.00022957589013975163
382,0.0,0.0,0.00013228566513326498,0.00028572129388874847,pseudo-voigt,0.3560803872573801,0.6280112887756453,0.0,-59.99999999999997,-59.99999999999997,0.0,0.0,0.00013228566513326498,0.00028572129388874847
383,0.0,0.0,9.290222111674007e-05,0.00010874482958507177,pseudo-voigt,0.2798477359973435,0.6924115343642369,0.0,-0.0,-0.0,0.0,0.0,9.290222111674007e-05,0.00010874482958507177
384,0.0,0.0,0.0002955775262021726,0.00035365198787812877,pseudo-voigt,0.3294263895630846,0.6526602424982154,0.0,-79.69185202287144,-79.69185202287144,-0.0,0.0,0.0002955775262021726,0.00035365198787812877
385,0.0,0.0,0.0001681614814193906,0.00017151641372128195,pseudo-voigt,0.2416257438851099,0.8336759238150793,0.0,-19.691852022871473,-19.691852022871473,-0.0,0.0,0.0001681614814193906,0.00017151641372128195
386,0.0,0.0,0.00023669501924315805,9.922060837786031e-05,pseudo-voigt,0.3216330733445664,0.7778153048080313,0.0,-46.87209865141898,-46.87209865141898,-0.0,0.0,0.00023669501924315805,9.922060837786031e-05
387,0.0,0.0,0.00011460100088131254,0.00018895201736734223,pseudo-voigt,0.2644101368582981,0.7006345733127889,0.0,-26.25580269716197,-26.25580269716197,0.0,0.0,0.00011460100088131254,0.00018895201736734223
388,0.0,0.0,0.00016326336762931195,9.819267897443898e-05,pseudo-voigt,0.2921722398351899,0.7768873596104555,0.0,13.127901348581005,13.127901348581005,0.0,0.0,0.00016326336762931195,9.819267897443898e-05
389,0.0,0.0,0.0003061242650768596,6.406498865484204e-05,pseudo-voigt,0.3213621650202967,0.7310468442937641,0.0,73.12790134858099,73.12790134858099,0.0,0.0,0.0003061242650768596,6.406498865484204e-05
390,0.0,0.0,0.00014172938789601365,0.0001281629390792002,pseudo-voigt,0.282616921706688,0.7613435187102022,0.0,-13.127901348580963,-13.127901348580963,-0.0,0.0,0.00014172938789601365,0.0001281629390792002
391,0.0,0.0,0.00035648062622957216,0.00032279663092169377,pseudo-voigt,0.3016646023782082,0.7971998046205672,0.0,79.6918520228715,79.6918520228715,0.0,0.0,0.00035648062622957216,0.00032279663092169377
392,0.0,0.0,1.8044608058430975e-06,0.00024152348791341556,pseudo-voigt,0.2802632557579287,0.8014506195399997,0.0,33.72102804284276,33.72102804284276,0.0,-0.0,1.8044608058430975e-06,0.00024152348791341556
393,0.0,0.0,4.001144022209951e-05,2.5472304015987555e-05,pseudo-voigt,0.3232988468509756,0.7230231727759084,0.0,-0.0,-0.0,0.0,0.0,4.001144022209951e-05,2.5472304015987555e-05
394,0.0,0.0,0.00022108270047809054,5.692585467393195e-05,pseudo-voigt,0.2861873964500504,0.8084059309070969,0.0,-40.29077103213206,-40.29077103213206,-0.0,0.0,0.00022108270047809054,5.692585467393195e-05
395,0.0,0.0,0.00020844431886814306,3.985127411479246e-05,pseudo-voigt,0.297184661978381,0.6989557051995652,0.0,26.27897195715724,26.27897195715724,0.0,-0.0,0.00020844431886814306,3.985127411479246e-05
396,0.0,0.0,0.00031324227447019785,0.00018589987219774638,pseudo-voigt,0.3271595101092385,0.8096128409488519,0.0,-66.56974298928932,-66.56974298928932,-0.0,0.0,0.00031324227447019785,0.00018589987219774638
397,0.0,0.0,8.873222212696178e-05,0.00031012717709274525,pseudo-voigt,0.3068327059925897,0.8150372107469821,0.0,-73.13948597857859,-73.13948597857859,0.0,0.0,8.873222212696178e-05,0.00031012717709274525
398,0.0,0.0,0.00016699659076251447,0.0002696068676865499,pseudo-voigt,0.2474501798463998,0.7416531628526535,0.0,46.86051402142139,46.86051402142139,0.0,0.0,0.00016699659076251447,0.0002696068676865499
