MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,mux,muy,sigmax,sigmay,theta_degrees,theta_position
356,3.005258290916319e-06,0.00011493868582182173,5e-08,5e-08,gaussian,0.3234252197521115,0.8318954969412987,0.0,-0.00010771384075769441,4.022016391150852e-05,5e-08,5e-08,71.02220389845938,71.02220389845938
357,2.5798603461975798e-06,7.948673248793481e-05,5e-08,5e-08,gaussian,0.3067356754363124,0.6869001127038709,0.0,7.009872154607802e-05,-3.756282149439541e-05,5e-08,5e-08,63.67406796615316,63.67406796615316
358,7.826448429623783e-06,5.0450050533189236e-06,5e-08,5e-08,gaussian,0.3059033773971397,0.8150808854536383,0.0,-7.486541294999447e-06,-5.536882737411191e-06,5e-08,5e-08,3.679598688414501,3.679598688414501
359,8.71585595019677e-06,-5.911883975392612e-05,5e-08,5e-08,gaussian,0.2739570856757781,0.8390835856767407,0.0,-4.4362477169428624e-05,-4.0037157468867586e-05,5e-08,5e-08,-56.32040131158544,-56.32040131158544
360,3.328090269369043e-06,-3.651005690492359e-05,5e-08,5e-08,gaussian,0.2959686704712703,0.6740896680445457,0.0,2.1752277775326237e-05,2.9510995436055284e-05,5e-08,5e-08,-41.60200655792735,-41.60200655792735
361,-7.319891652638332e-06,-2.4478817642238914e-05,5e-08,5e-08,gaussian,0.2970321488889326,0.6185114433272828,0.0,4.044858892650916e-06,-2.52276127191396e-05,5e-08,5e-08,25.75719081890182,25.75719081890182
362,-1.34962792247331e-06,1.1868180335081746e-05,5e-08,5e-08,gaussian,0.2794233404381797,0.8551731682168796,0.0,9.477867910763991e-07,1.190701054815195e-05,5e-08,5e-08,-11.03879606524363,-11.03879606524363
363,9.550865631908128e-07,5.419969376738631e-05,5e-08,5e-08,gaussian,0.254418208325577,0.7529624318863993,0.0,-2.4413119202203777e-05,-4.839957237043144e-05,5e-08,5e-08,-25.757190818901833,-25.757190818901833
364,4.311089013649796e-06,0.0001401169422904073,5e-08,5e-08,gaussian,0.2516209536858266,0.7958589477511356,0.0,0.0001400518974705881,6.067043776405165e-06,5e-08,5e-08,-85.75719081890185,-85.75719081890185
365,-7.624765290365166e-06,1.2782667355565788e-05,5e-08,5e-08,gaussian,0.2655191360623254,0.8384949495503539,0.0,-6.788694148707628e-06,1.324565069037786e-05,5e-08,5e-08,-3.6795986884145435,-3.6795986884145435
366,-4.7752706978644155e-06,-8.265232901109583e-05,5e-08,5e-08,gaussian,0.3111253891910411,0.7613955197442552,0.0,-8.001210540548911e-05,2.1266727293526374e-05,5e-08,5e-08,78.42189065151629,78.42189065151629
367,3.099970812642128e-06,-3.685554445155145e-05,5e-08,5e-08,gaussian,0.3039561291887625,0.6753163412115403,0.0,8.705663676166367e-06,3.594652133123587e-05,5e-08,5e-08,-18.42189065151632,-18.42189065151632
368,4.471681677614604e-08,-0.00012118435286940133,5e-08,5e-08,gaussian,0.3624070371383578,0.9173621875476876,0.0,0.00012086074135132988,-8.850456484059088e-06,5e-08,5e-08,85.7906469121228,85.7906469121228
369,3.066458246731159e-06,-2.3226221324673538e-05,5e-08,5e-08,gaussian,0.2814706047626777,0.8025650496215885,0.0,1.9459776845485934e-05,1.3045214000757322e-05,5e-08,5e-08,-63.68437813030326,-63.68437813030326
370,-1.951310583691983e-06,-3.218685826729521e-06,5e-08,5e-08,gaussian,0.277628714200038,0.7218499360757368,0.0,-2.1541110312694663e-06,-3.086641720410879e-06,5e-08,5e-08,-3.6843781303032586,-3.6843781303032586
371,-3.340446281371789e-06,8.869705688139035e-05,5e-08,5e-08,gaussian,0.2820919062931679,0.8471206067346744,0.0,7.565796764983602e-05,-4.641334303705878e-05,5e-08,5e-08,56.31562186969677,56.31562186969677
372,-4.583636817716747e-06,8.418699730720112e-05,5e-08,5e-08,gaussian,0.2950750949061619,0.7582726056197685,0.0,7.749432543402485e-05,-3.321279523925779e-05,5e-08,5e-08,63.68437813030326,63.68437813030326
373,1.7008738267954239e-06,-7.02053627046898e-06,5e-08,5e-08,gaussian,0.2881986776403099,0.8857753638451222,0.0,-2.1484996331835763e-06,6.896727530202871e-06,5e-08,5e-08,3.6843781303032443,3.6843781303032443
374,-9.726016523311523e-07,-3.358868415780094e-05,5e-08,5e-08,gaussian,0.3206920476726191,0.8331007908365635,0.0,-1.7862276434281308e-05,2.8461987597705534e-05,5e-08,5e-08,33.7703137124783,33.7703137124783
375,-1.0397664713431161e-06,-0.00011041338831300475,5e-08,5e-08,gaussian,0.3111172721163229,0.7802350613016463,0.0,-0.0001084381036571535,2.0817663373052407e-05,5e-08,5e-08,79.67226471564132,79.67226471564132
376,-4.6680604364293795e-07,-0.00013391847696414148,5e-08,5e-08,gaussian,0.2951748999731121,0.7971477837034938,0.0,0.000133659329232958,8.340269136749275e-06,5e-08,5e-08,-86.22968628752173,-86.22968628752173
377,-9.041683515972175e-06,-5.467465121370664e-05,5e-08,5e-08,gaussian,0.2660668959840334,0.681475805775246,0.0,3.853249742360209e-05,-3.9828584815978256e-05,5e-08,5e-08,53.44257842811958,53.44257842811958
378,3.532376738180421e-06,1.2415225167720768e-05,5e-08,5e-08,gaussian,0.2934124669374865,0.7083835406056793,0.0,3.53237673818042e-06,1.2415225167720768e-05,5e-08,5e-08,-0.0,-0.0
379,9.155476205779534e-06,9.147876999382954e-05,5e-08,5e-08,gaussian,0.2562137105493205,0.8557884227417369,0.0,6.802800783325497e-05,-6.184155766454435e-05,5e-08,5e-08,53.44257842811962,53.44257842811962
380,-4.774536276573999e-06,4.855532229737139e-05,5e-08,5e-08,gaussian,0.2848436384872631,0.8436554724550931,0.0,1.1849774575688492e-05,4.732862096621135e-05,5e-08,5e-08,-19.67226471564129,-19.67226471564129
381,-3.643322305793939e-06,6.515807322885643e-05,5e-08,5e-08,gaussian,0.3614353093571528,0.8806406168867746,0.0,-4.494513186724041e-05,4.731578410802553e-05,5e-08,5e-08,40.32773528435872,40.32773528435872
382,5.243247978925913e-07,4.2566334879237234e-05,5e-08,5e-08,gaussian,0.3560803872573801,0.6280112887756453,0.0,1.3835786959395441e-05,-4.025840012667266e-05,5e-08,5e-08,19.67226471564129,19.67226471564129
383,-2.9347788084673467e-06,2.0463354178575835e-05,5e-08,5e-08,gaussian,0.2798477359973435,0.6924115343642369,0.0,5.76331636954811e-07,-2.0664695321652134e-05,5e-08,5e-08,-6.563950674290496,-6.563950674290496
384,-9.50902425588533e-07,-5.9832684560704745e-05,5e-08,5e-08,gaussian,0.3294263895630846,0.6526602424982154,0.0,3.244551996831636e-05,-5.0280638332755604e-05,5e-08,5e-08,33.744197302838,33.744197302838
385,-1.786022545053608e-09,-0.00010765193877703521,5e-08,5e-08,gaussian,0.2416257438851099,0.8336759238150793,0.0,9.877043510267912e-05,-4.2817532335152894e-05,5e-08,5e-08,66.56395067429048,66.56395067429048
386,-7.77637858454102e-06,-5.548423019646868e-05,5e-08,5e-08,gaussian,0.3216330733445664,0.7778153048080313,0.0,-3.9931973258319444e-05,3.929897423701663e-05,5e-08,5e-08,53.43604932570952,53.43604932570952
387,2.513333555224357e-06,-4.5863266205947264e-05,5e-08,5e-08,gaussian,0.2644101368582981,0.7006345733127889,0.0,-3.519055098213827e-05,2.9519165879322027e-05,5e-08,5e-08,46.87209865141901,46.87209865141901
388,1.779852612674745e-06,6.996096693089061e-05,5e-08,5e-08,gaussian,0.2921722398351899,0.7768873596104555,0.0,4.034233272300443e-05,5.718567092982667e-05,5e-08,5e-08,-33.744197302838,-33.744197302838
389,1.4102750289826858e-06,0.0001409645342754107,5e-08,5e-08,gaussian,0.3213621650202967,0.7310468442937641,0.0,0.00013843695278596915,-2.6612006735234104e-05,5e-08,5e-08,79.69185202287147,79.69185202287147
390,-6.004704480987819e-06,9.553952156457954e-05,5e-08,5e-08,gaussian,0.282616921706688,0.7613435187102022,0.0,8.574200498083095e-05,-4.256953415953613e-05,5e-08,5e-08,59.99999999999994,59.99999999999994
391,-2.3150829883585019e-07,9.015539155936545e-05,5e-08,5e-08,gaussian,0.3016646023782082,0.7971998046205672,0.0,6.5639794526299e-05,6.180182519845337e-05,5e-08,5e-08,-46.87209865141904,-46.87209865141904
392,7.392387533160751e-06,-4.243008087305215e-05,5e-08,5e-08,gaussian,0.2802632557579287,0.8014506195399997,0.0,-1.684416257939339e-05,3.9638785845849794e-05,5e-08,5e-08,13.139485978578648,13.139485978578648
393,-1.0765513671537721e-06,-9.911328230436985e-05,5e-08,5e-08,gaussian,0.3232988468509756,0.7230231727759084,0.0,-9.051280202774297e-05,4.039844503292713e-05,5e-08,5e-08,66.56974298928932,66.56974298928932
394,-4.098832377006265e-06,-8.04303840114971e-05,5e-08,5e-08,gaussian,0.2861873964500504,0.8084059309070969,0.0,-7.542830711922985e-05,-2.8220871429118208e-05,5e-08,5e-08,-66.5697429892893,-66.5697429892893
395,-4.593933238733914e-06,-2.0855790155727214e-05,5e-08,5e-08,gaussian,0.297184661978381,0.6989557051995652,0.0,-5.114591665875645e-06,2.0734250835586695e-05,5e-08,5e-08,26.27897195715724,26.27897195715724
396,5.763883337483986e-06,4.3120955312722124e-05,5e-08,5e-08,gaussian,0.3271595101092385,0.8096128409488519,0.0,9.116195252193623e-06,-4.253861918696686e-05,5e-08,5e-08,19.709228967867944,19.709228967867944
397,5.245469925744576e-06,0.00012849253261072602,5e-08,5e-08,gaussian,0.3068327059925897,0.8150372107469821,0.0,-0.00012449052410226942,-3.224833794480946e-05,5e-08,5e-08,-73.13948597857859,-73.13948597857859
398,5.457589884131148e-07,6.345925119166479e-05,5e-08,5e-08,gaussian,0.2474501798463998,0.7416531628526535,0.0,3.4775450533060937e-05,-5.308523763630405e-05,5e-08,5e-08,33.72102804284276,33.72102804284276
399,2.630485983083638e-06,0.00013007243393551576,5e-08,5e-08,gaussian,0.2596840852383438,0.7524501745082038,0.0,-0.00012996893868474365,-5.816571462437667e-06,5e-08,5e-08,-86.27897195715724,-86.27897195715724
400,7.738459038921759e-06,1.2420779045462161e-05,5e-08,5e-08,gaussian,0.3371085977609353,0.8429020887417509,0.0,7.738459038921759e-06,1.2420779045462161e-05,5e-08,5e-08,-0.0,-0.0
401,-4.311713062716064e-06,-7.076787690051532e-06,5e-08,5e-08,gaussian,0.2493812588280765,0.735372790128841,0.0011432763066666666,-1.5027939614177827e-06,-8.149441935174917e-06,5e-08,5e-08,20.90470066135758,20.90470066135758
402,1.723311328169336e-06,2.528498152456565e-06,5e-08,5e-08,gaussian,0.3058768108602501,0.6677025910325471,0.0011432763066666666,-9.838403413258958e-07,2.8974407713623367e-06,5e-08,5e-08,53.03176644621414,53.03176644621414
403,3.7937860966527045e-06,-3.1790859032052704e-06,5e-08,5e-08,gaussian,0.3216834104961009,0.8161378662606477,0.0011432763066666666,-3.3800799373008767e-06,3.6158622408175255e-06,5e-08,5e-08,-6.968233553785836,-6.968233553785836
404,9.842595204965886e-08,-7.504257351224432e-08,5e-08,5e-08,gaussian,0.2953146161976369,0.8486774726670647,0.0011432763066666666,-7.660679437287593e-10,-1.2376780282499942e-07,5e-08,5e-08,-53.031766446214135,-53.031766446214135
405,-9.60380736400045e-06,-2.2796909752259803e-05,5e-08,5e-08,gaussian,0.3200108721551973,0.7101012585950088,0.0,1.2395300164078508e-05,-2.1407679556175685e-05,5e-08,5e-08,52.91590901237714,52.91590901237714
406,7.360071226094216e-06,6.077220943435645e-06,5e-08,5e-08,gaussian,0.2613305366437222,0.8055902819771147,0.0,9.543875306461589e-06,1.330675889371871e-07,5e-08,5e-08,-38.7477270371314,-38.7477270371314
407,-6.014172911549763e-07,2.1263000091970036e-06,5e-08,5e-08,gaussian,0.2556718586582163,0.7618552291951385,0.0,1.3312476204127083e-06,-1.763699027713308e-06,5e-08,5e-08,21.252272962868602,21.252272962868602
408,1.7409332994596508e-06,1.1838782265190066e-05,5e-08,5e-08,gaussian,0.3308552294921209,0.6137532758686483,0.0,8.394645696364142e-06,-8.527457880767352e-06,5e-08,5e-08,52.91590901237717,52.91590901237717
409,-5.103302949942049e-06,-3.530396918765095e-05,5e-08,5e-08,gaussian,0.3012608195094652,0.7431704479585,0.0,3.415745756741572e-05,-1.0280176746130835e-05,5e-08,5e-08,81.47539364108697,81.47539364108697
410,-1.27872512025533e-06,-7.636025121157446e-06,5e-08,5e-08,gaussian,0.285914541925928,0.7803499839327268,0.0,5.7565021913674555e-06,5.177518720864397e-06,5e-08,5e-08,-38.52460635891305,-38.52460635891305
411,2.04803910917308e-06,1.8255145760395303e-06,5e-08,5e-08,gaussian,0.2710440559427248,0.744572751557049,0.0,2.178169917469816e-07,-2.7348717370548743e-06,5e-08,5e-08,52.841535452971044,52.841535452971044
412,-5.173319287633101e-06,2.4028673537589808e-05,5e-08,5e-08,gaussian,0.3007308508755185,0.6822740757411881,0.0,-2.415259130765059e-05,4.559903239485073e-06,5e-08,5e-08,67.158464547029,67.158464547029
413,7.423634349448711e-06,-3.7700543802922074e-05,5e-08,5e-08,gaussian,0.295824482320435,0.8220944926523855,0.0,-3.652999422325089e-05,-1.1916411877726364e-05,5e-08,5e-08,-83.07283605550452,-83.07283605550452
414,-1.155834232394807e-06,-3.5175406300443364e-05,5e-08,5e-08,gaussian,0.2973688055526522,0.8551056421818408,0.0,-3.299870262449784e-05,1.2236453173775703e-05,5e-08,5e-08,71.53641802775232,71.53641802775232
415,-4.7019748894517895e-06,-5.881960061121009e-06,5e-08,5e-08,gaussian,0.2783359673767201,0.8316885914923032,0.0,-3.430646989371539e-06,-6.703482919794296e-06,5e-08,5e-08,11.536418027752262,11.536418027752262
416,5.468022264565064e-06,3.5229861445997256e-05,5e-08,5e-08,gaussian,0.2891615983703897,0.7491154812048456,0.0,2.7775943851757067e-05,-2.235037691257089e-05,5e-08,5e-08,60.0,60.0
417,7.038259697671506e-08,1.4042748767587687e-05,5e-08,5e-08,gaussian,0.2863480719812419,0.7457185220896776,0.0,8.380609627148837e-06,-1.126805790439874e-05,5e-08,5e-08,36.927163944495476,36.927163944495476
418,-1.6680669542246528e-06,2.458198607178787e-06,5e-08,5e-08,gaussian,0.2946165315068314,0.8545948726467506,0.0,1.6680669542246532e-06,-2.4581986071787864e-06,5e-08,5e-08,1.4210854715202004e-14,1.4210854715202004e-14
419,3.025830305585598e-06,-9.51843731565542e-06,5e-08,5e-08,gaussian,0.2307372145110185,0.5500708804597721,0.0,3.27972910964685e-06,9.433963903767965e-06,5e-08,5e-08,-36.80508808690996,-36.80508808690996
420,7.490476104993224e-06,2.059367214070861e-06,5e-08,5e-08,gaussian,0.2576796328206162,0.774827843711696,0.0,7.490476104993224e-06,2.05936721407086e-06,5e-08,5e-08,-1.4210854715202004e-14,-1.4210854715202004e-14
421,-3.115867981775711e-06,5.293046807473199e-05,5e-08,5e-08,gaussian,0.2364324455833081,0.7166918915215381,0.0,-5.2926778256283116e-05,3.1779281458704217e-06,5e-08,5e-08,83.19491191309002,83.19491191309002
422,-2.961911689824898e-07,2.140885393679084e-05,5e-08,5e-08,gaussian,0.2794062754182685,0.7766340643239988,0.0,-1.3063084820264116e-05,1.6964155477771746e-05,5e-08,5e-08,36.805088086909976,36.805088086909976
423,2.47973270490751e-06,-5.5731577616778625e-05,5e-08,5e-08,gaussian,0.3045464594857718,0.845332130578541,0.0,-4.939507530291908e-05,-2.592844680581083e-05,5e-08,5e-08,-64.8517855396079,-64.8517855396079
424,1.18046363254027e-05,-7.533746335729081e-05,5e-08,5e-08,gaussian,0.3142696017155285,0.9559548303152416,0.0,-7.377872597396349e-05,-1.9281660134567185e-05,5e-08,5e-08,-84.25892769803957,-84.25892769803957
425,-5.532378752954008e-06,-1.1241736477638633e-05,5e-08,5e-08,gaussian,0.2749618171416092,0.7770854241398982,0.0,4.5617464126471926e-06,1.166937544881938e-05,5e-08,5e-08,4.8517855396079455,4.8517855396079455
426,1.031328365566551e-06,3.598108189460899e-05,5e-08,5e-08,gaussian,0.299390850516604,0.8083184695446849,0.0,-2.1854477876002666e-05,-2.8602162318109645e-05,5e-08,5e-08,-35.7410723019604,-35.7410723019604
427,2.904742380950346e-06,7.945345622944094e-05,5e-08,5e-08,gaussian,0.2943590490400325,0.7184972721438394,0.0,-7.934549718081928e-05,-5.057797171889878e-06,5e-08,5e-08,-84.25892769803954,-84.25892769803954
428,4.489795053848885e-06,5.322542812113601e-05,5e-08,5e-08,gaussian,0.2748400549436432,0.7038051321796874,0.0,-4.627228119511951e-05,2.6682961816551987e-05,5e-08,5e-08,64.8517855396079,64.8517855396079
429,3.586016977672436e-06,-6.195428750468889e-05,5e-08,5e-08,gaussian,0.3195878512051674,0.8237877662675132,0.0,-5.544699534126161e-05,2.787156195127782e-05,5e-08,5e-08,60.0,60.0
430,-4.97910455553973e-07,-9.280205466750068e-05,5e-08,5e-08,gaussian,0.2881232674897011,0.8209985747259688,0.0,9.24964662432964e-05,7.541418821035121e-06,5e-08,5e-08,-85.0314665365195,-85.0314665365195
431,8.027119812298629e-07,-1.2035027072775038e-05,5e-08,5e-08,gaussian,0.2803971142927268,0.7371170359892484,0.0,2.540654097244369e-06,-1.1791153460344473e-05,5e-08,5e-08,8.343822178839858,8.343822178839858
432,4.142330742969903e-06,1.5969759060369697e-05,5e-08,5e-08,gaussian,0.2706032468620783,0.6163490637851611,0.0,-8.553653753617907e-06,-1.410769704429578e-05,5e-08,5e-08,-16.6876443576797,-16.6876443576797
433,3.303356622287309e-06,6.505248594346072e-05,5e-08,5e-08,gaussian,0.2578884848573621,0.8028464734853781,0.0,5.798878371751074e-05,2.9665452219070016e-05,5e-08,5e-08,-59.99999999999997,-59.99999999999997
434,4.203858885803245e-06,7.309336381600402e-05,5e-08,5e-08,gaussian,0.2438409085852251,0.7772126401970907,0.0,-6.638270053491646e-05,3.0881213272183386e-05,5e-08,5e-08,68.34382217883986,68.34382217883986
435,4.134230644474971e-06,4.3580078195068455e-05,5e-08,5e-08,gaussian,0.2682811055645272,0.7937385436156409,0.0,-3.2903025224217524e-05,-2.8873967680325867e-05,5e-08,5e-08,-43.312355642320256,-43.312355642320256
436,5.755514622189972e-06,-5.876886305626124e-06,5e-08,5e-08,gaussian,0.3780097152566091,0.7737852934558871,0.0,4.8392874684103166e-06,-6.651694371630834e-06,5e-08,5e-08,-8.365299200713991,-8.365299200713991
437,-3.43369954314362e-07,-9.10240396676067e-05,5e-08,5e-08,gaussian,0.3482999949562777,0.7360961906281142,0.0,-8.867265627478447e-05,-2.0558543954022835e-05,5e-08,5e-08,-76.73059840142798,-76.73059840142798
438,2.2471943345053598e-07,-7.368126449878956e-06,5e-08,5e-08,gaussian,0.2776843523223382,0.7636866503234703,0.0,4.031780953598303e-06,6.171266364967416e-06,5e-08,5e-08,-34.90410239785797,-34.90410239785797
439,4.322402547791239e-06,2.417831612236744e-05,5e-08,5e-08,gaussian,0.3241992365414877,0.7058748909837058,0.0,-7.588602343733742e-07,-2.4549913756324527e-05,5e-08,5e-08,8.365299200713977,8.365299200713977
440,2.595390418650119e-06,3.318748581701371e-05,5e-08,5e-08,gaussian,0.2995914271238133,0.8680961050777566,0.0,1.6426343852751114e-05,2.8953764762304965e-05,5e-08,5e-08,-25.095897602141974,-25.095897602141974
441,5.017100964753755e-06,0.00011872867835837267,5e-08,5e-08,gaussian,0.2908478065666581,0.8034292058693809,0.0,0.0001178651305318668,-1.5148642563690117e-05,5e-08,5e-08,85.09589760214197,85.09589760214197
442,1.1907083528906821e-06,2.6370439655532056e-05,5e-08,5e-08,gaussian,0.2773624238879426,0.8117593172516424,0.0,-2.1415298191901246e-05,-1.54338225128985e-05,5e-08,5e-08,-51.63470079928595,-51.63470079928595
443,-2.250295109700633e-06,-4.731188668327181e-05,5e-08,5e-08,gaussian,0.2193821516637866,0.8139595086452232,0.0,3.404707366913561e-05,3.2928334670613814e-05,5e-08,5e-08,-43.23385734703433,-43.23385734703433
444,-6.595053956843701e-06,-6.167710964211029e-05,5e-08,5e-08,gaussian,0.2896053246406153,0.7942960054039244,0.0,-5.0116416803643804e-05,3.6550039087010884e-05,5e-08,5e-08,59.99999999999997,59.99999999999997
445,2.557569125883385e-07,-5.8011712369010397e-05,5e-08,5e-08,gaussian,0.2796449758606455,0.7987699599044561,0.0,5.036749508489312e-05,-2.8784364201010215e-05,5e-08,5e-08,60.00000000000001,60.00000000000001
446,-3.8747063645158085e-06,3.8332177128539814e-05,5e-08,5e-08,gaussian,0.2515881624306966,0.789185831929719,0.0,1.9797697594940706e-05,-3.3051782444586084e-05,5e-08,5e-08,25.14921397944846,25.14921397944846
447,4.015086870965639e-06,3.285696271001592e-05,5e-08,5e-08,gaussian,0.304359086404543,0.7079283921747185,0.0,-8.180531212331546e-07,3.3091263351519505e-05,5e-08,5e-08,8.38307132648282,8.38307132648282
448,-3.197538222423441e-06,8.699077713383112e-05,5e-08,5e-08,gaussian,0.3251921327414246,0.7984455292199529,0.0,8.640881471895847e-05,1.0542120085468453e-05,5e-08,5e-08,-85.14921397944846,-85.14921397944846
449,-7.587208160773956e-07,1.66291121381598e-05,5e-08,5e-08,gaussian,0.3223715641853441,0.8049861649937714,0.0,1.6737561828212654e-06,1.65620520473977e-05,5e-08,5e-08,-8.38307132648282,-8.38307132648282
450,-3.001808130754668e-06,2.5989067168133537e-06,5e-08,5e-08,gaussian,0.2737889509357693,0.6627414162848005,0.0,2.8290989641113008e-06,-2.7859230477216646e-06,5e-08,5e-08,-3.6740679661530606,-3.6740679661530606
451,-2.4473337772747346e-06,-4.664678188201267e-05,5e-08,5e-08,gaussian,0.3062896901435127,0.8883700534513052,0.0,2.9158804403697373e-05,-3.649213378678169e-05,5e-08,5e-08,41.62966016923435,41.62966016923435
452,3.06203561239735e-06,-9.248894770111661e-05,5e-08,5e-08,gaussian,0.2494217833316217,0.7451289594873115,0.0,8.646590142506727e-05,3.2973161809296116e-05,5e-08,5e-08,-71.02220389845934,-71.02220389845934
453,4.661843617002931e-06,3.185796099967047e-05,5e-08,5e-08,gaussian,0.2681722311203498,0.7016193975796523,0.0,9.624722224613496e-06,-3.072502542008626e-05,5e-08,5e-08,25.718475763071893,25.718475763071893
454,5.436213711416096e-06,5.555118359372823e-07,5e-08,5e-08,gaussian,0.3138864251605748,0.8974277106079799,0.0,-5.442140745992205e-06,4.940819940720156e-07,5e-08,5e-08,-11.022203898459324,-11.022203898459324
455,3.968083367015913e-07,7.651750586924273e-05,5e-08,5e-08,gaussian,0.2917360265989019,0.722048793647543,0.0,-6.345824569282253e-05,4.275672128326776e-05,5e-08,5e-08,56.32593203384686,56.32593203384686
456,2.3304044486442107e-06,0.00010715684841096633,5e-08,5e-08,gaussian,0.3291585996954852,0.6350557057345763,0.0,0.0001005744512936338,-3.705132512137137e-05,5e-08,5e-08,71.02220389845937,71.02220389845937
457,-4.929124101019527e-06,1.0104538695205275e-05,5e-08,5e-08,gaussian,0.2706295446693443,0.7154746305456928,0.0,-7.862456523725682e-06,8.036152316791647e-06,5e-08,5e-08,18.370339830765644,18.370339830765644
458,1.5345493016228778e-06,-5.845894708023971e-06,5e-08,5e-08,gaussian,0.3198352405207273,0.8105860118627455,0.0,-2.6254913798830745e-06,5.443906824200208e-06,5e-08,5e-08,11.038796065243616,11.038796065243616
459,-1.535274446577723e-06,-0.00011116804348198286,5e-08,5e-08,gaussian,0.2867180634708465,0.811066277797208,0.0,0.00011074980030827978,-9.755649179552117e-06,5e-08,5e-08,85.75719081890182,85.75719081890182
460,-4.941013245637079e-06,-3.707196498788375e-05,5e-08,5e-08,gaussian,0.3293211346968556,0.6918638000912287,0.0,1.67758986987218e-05,-3.342623853811051e-05,5e-08,5e-08,34.242809181098174,34.242809181098174
461,-5.113428950721575e-07,4.4230298494724225e-06,5e-08,5e-08,gaussian,0.2736059411902091,0.9239101804968639,0.0,-1.3487754862959085e-06,4.2432852005529924e-06,5e-08,5e-08,11.03879606524363,11.03879606524363
462,-2.97136439780038e-06,1.5341619069914185e-05,5e-08,5e-08,gaussian,0.3174224151924701,0.7601860349930861,0.0,1.1089056417737713e-05,-1.101031833486663e-05,5e-08,5e-08,34.24280918109815,34.24280918109815
463,-5.313041596471903e-06,9.222599240232062e-05,5e-08,5e-08,gaussian,0.3077497982692164,0.7645207377921883,0.0,8.03090439950858e-05,4.565434851352184e-05,5e-08,5e-08,-63.67959868841456,-63.67959868841456
464,-9.942113744376936e-07,8.331399297557794e-05,5e-08,5e-08,gaussian,0.3382862689998462,0.8702516397265037,0.0,7.847022937713764e-05,2.8011300992476487e-05,5e-08,5e-08,-71.03879606524362,-71.03879606524362
465,-2.700047905852708e-06,7.046247515820777e-05,5e-08,5e-08,gaussian,0.2855247597550824,0.8026203606285021,0.0,-6.956581310107074e-05,1.1525984196667986e-05,5e-08,5e-08,78.39799344207272,78.39799344207272
466,-7.312660978157158e-08,-5.937251508348681e-05,5e-08,5e-08,gaussian,0.3339244537118828,0.8566733607751232,0.0,4.936363140204342e-05,-3.29898892032562e-05,5e-08,5e-08,56.31562186969675,56.31562186969675
467,1.754037411257282e-06,-7.533567512071389e-05,5e-08,5e-08,gaussian,0.2832010466640801,0.8234380222486734,0.0,6.830589920899056e-05,-3.182522154494861e-05,5e-08,5e-08,63.68437813030325,63.68437813030325
468,7.244096590959704e-06,-2.0974355274764387e-05,5e-08,5e-08,gaussian,0.2642716694709522,0.7728854157540695,0.0,-1.1130904783510731e-05,1.919644428824277e-05,5e-08,5e-08,11.053134390909776,11.053134390909776
469,5.588384696591292e-06,4.8778579753880536e-05,5e-08,5e-08,gaussian,0.2668919475238249,0.7713231548977357,0.0,2.071660420802888e-05,4.4512944144491955e-05,5e-08,5e-08,-18.421890651516307,-18.421890651516307
470,-6.541162714837043e-06,-2.961303595577034e-05,5e-08,5e-08,gaussian,0.3302245020462861,0.8185546205270269,0.0,6.994565557746535e-06,-2.9509231790036605e-05,5e-08,5e-08,25.79064691212278,25.79064691212278
471,-5.270823384694397e-06,0.00011270431302014196,5e-08,5e-08,gaussian,0.2760039715385822,0.6502841313201948,0.0,-0.00011201341037255207,-1.3529214655885754e-05,5e-08,5e-08,-85.79064691212278,-85.79064691212278
472,-3.6889520679042086e-06,5.505196258265078e-05,5e-08,5e-08,gaussian,0.3126031297683645,0.6823716304654682,0.0,3.9294236494272306e-05,-3.8733576260049556e-05,5e-08,5e-08,41.57810934848371,41.57810934848371
473,-3.308154791363124e-06,6.371449282330718e-05,5e-08,5e-08,gaussian,0.2945277804575771,0.7246956787248391,0.0,-4.475818597702726e-05,4.5466309195938934e-05,5e-08,5e-08,41.57810934848373,41.57810934848373
474,5.49251597472575e-06,-2.525396385358839e-05,5e-08,5e-08,gaussian,0.2865301628643214,0.808953020376069,0.0,-2.5726082684269597e-06,2.57159893596997e-05,5e-08,5e-08,-6.557421571880468,-6.557421571880468
475,-9.180903140227952e-07,-7.238615196393969e-05,5e-08,5e-08,gaussian,0.3161187809410472,0.7755882300615321,0.0,6.222920132596122e-05,-3.698816551688201e-05,5e-08,5e-08,60.0,60.0
476,-4.206666983457868e-06,-7.778452177947252e-05,5e-08,5e-08,gaussian,0.2956508600576351,0.6527454095396562,0.0,-6.946670537397607e-05,-3.524918041680052e-05,5e-08,5e-08,-59.99999999999997,-59.99999999999997
477,-8.685975115302254e-06,-2.9950836573276127e-05,5e-08,5e-08,gaussian,0.3042673384906997,0.7177294612161574,0.0,1.8261640160500036e-05,2.5278672310688262e-05,5e-08,5e-08,-19.672264715641276,-19.672264715641276
478,3.9732168127054445e-06,-2.730913893013543e-05,5e-08,5e-08,gaussian,0.3080208880574384,0.7272700589834512,0.0,-2.3269582104775654e-06,-2.7498377887302633e-05,5e-08,5e-08,-13.114843143760865,-13.114843143760865
