MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,mux,muy,sigmax,sigmay
264,6.899189511571334e-07,8.408124695395027e-05,5e-08,5e-08,gaussian,0.2506342553644715,0.8441779106558678,0.0,7.793999327305636e-05,-3.742820854629469e-05,5e-08,5e-08
265,4.270821487370282e-06,1.9845030595913617e-05,5e-08,5e-08,gaussian,0.3053252984634672,0.741844749630788,0.0,1.7646335530476528e-05,-4.373586569751324e-05,5e-08,5e-08
266,-8.818561790326421e-06,1.6136137864226392e-05,5e-08,5e-08,gaussian,0.2866160411344245,0.6301505992447933,0.0,-3.288498490821751e-05,3.515086648385312e-05,5e-08,5e-08
267,4.566552215314667e-06,-0.00011146575474455542,5e-08,5e-08,gaussian,0.3154617781067335,0.6951086721838067,0.0,-1.6887079064245076e-05,-0.0001544077366140237,5e-08,5e-08
268,-2.053680295453807e-06,-6.269790191279633e-05,5e-08,5e-08,gaussian,0.3179353606413652,0.7601864567916892,0.0,-7.533984436598763e-05,-5.2339228995741126e-05,5e-08,5e-08
269,4.255574047782869e-06,5.861251566389353e-05,5e-08,5e-08,gaussian,0.2784544516520829,0.7855158201682515,0.0,2.1770393277758077e-05,1.0766272225178285e-05,5e-08,5e-08
270,-9.971899207964399e-06,5.055482745573716e-06,5e-08,5e-08,gaussian,0.2999600223161544,0.7213895272037828,0.0,3.0240317293412954e-05,-0.00012707280252124325,5e-08,5e-08
271,-5.089319538687259e-07,9.454566732036463e-05,5e-08,5e-08,gaussian,0.2817927183039758,0.6920100376826046,0.0,8.905987396504903e-05,-5.631194685363823e-05,5e-08,5e-08
272,-4.532691840163031e-06,8.526136321827743e-05,5e-08,5e-08,gaussian,0.2366931665304714,0.8082106314008008,0.0,4.0567531142041746e-05,0.00015053473273488784,5e-08,5e-08
273,3.37233296222128e-07,6.525037803251038e-05,5e-08,5e-08,gaussian,0.3016589955381771,0.8584819206564569,0.0,6.314097770317636e-05,-5.361460435445769e-05,5e-08,5e-08
274,-7.913397838393482e-06,-3.50908157971208e-05,5e-08,5e-08,gaussian,0.2582147173161263,0.8589354730524452,0.0,-6.723377437677066e-05,-4.558407980267231e-06,5e-08,5e-08
275,5.43633394107368e-06,-8.471985699256265e-05,5e-08,5e-08,gaussian,0.3001107893861755,0.9136655338005035,0.0,-3.906178975178869e-05,-9.432102323676576e-05,5e-08,5e-08
276,-2.4636272952365628e-06,-0.00011701134965181195,5e-08,5e-08,gaussian,0.2530485263176845,0.8071360580221736,0.0,-0.00010685883778638456,-9.091846553522116e-05,5e-08,5e-08
277,-5.625331486481573e-06,-3.9061064877854903e-05,5e-08,5e-08,gaussian,0.3084699085724402,0.7056525494384828,0.0,-0.00011670672808619691,3.64871931969871e-05,5e-08,5e-08
278,1.6668833388436698e-06,1.4357873515006037e-05,5e-08,5e-08,gaussian,0.2709393227613728,0.7475801714078237,0.0,-3.8859061883962786e-05,2.4721138804555736e-05,5e-08,5e-08
279,2.115966972097401e-06,8.619181025679313e-05,5e-08,5e-08,gaussian,0.2593310853205702,0.7377099368938107,0.0,5.311059927544181e-05,1.267760075022422e-05,5e-08,5e-08
280,-9.030173693594886e-07,7.529119384701095e-05,5e-08,5e-08,gaussian,0.3105591119412384,0.7192471621495928,0.0,5.727729987980263e-05,-9.7529943873708e-06,5e-08,5e-08
281,1.6504514249528239e-06,7.984729751508282e-05,5e-08,5e-08,gaussian,0.3379266818883701,0.8449453867993136,0.0,6.787904435805651e-05,4.437305598046941e-06,5e-08,5e-08
282,3.129890134418023e-06,2.1512073815611877e-05,5e-08,5e-08,gaussian,0.2813031973736842,0.6852827106462263,0.0,1.7063479397652434e-05,-3.269181082569413e-05,5e-08,5e-08
283,-3.8086291288545386e-06,-1.9772708752701117e-05,5e-08,5e-08,gaussian,0.3214361293339838,0.8164698122612725,0.0,-1.3748339516831337e-05,-8.884922203946588e-06,5e-08,5e-08
284,3.2140391718585517e-06,-0.00013914340590108506,5e-08,5e-08,gaussian,0.2704721573159598,0.7555814497006413,0.0,-9.436034929586602e-05,-0.00010224623374690621,5e-08,5e-08
285,1.803811425282551e-06,-6.176941618695547e-05,5e-08,5e-08,gaussian,0.3012752411222832,0.8274301602489668,0.0,-1.7858680782109685e-06,-0.00010746080347653726,5e-08,5e-08
286,1.3180156876019331e-06,-4.98962084727523e-05,5e-08,5e-08,gaussian,0.299655136789431,0.7880735411091109,0.0,-8.677469573455282e-05,-1.5343226019480955e-05,5e-08,5e-08
287,-2.393915626121733e-06,4.777090115923243e-05,5e-08,5e-08,gaussian,0.3090199283045162,0.7840679837608029,0.0,6.7595337960074205e-06,1.4008575497525945e-05,5e-08,5e-08
288,-6.793029393558167e-06,0.00013770428964127502,5e-08,5e-08,gaussian,0.3420907015665279,0.867259952733419,0.0,0.0001247881034191163,-1.1622690862903064e-05,5e-08,5e-08
289,-1.106234218713125e-06,0.00014166735662526483,5e-08,5e-08,gaussian,0.2898107109296776,0.6590126087463618,0.0,0.0001307163217540956,1.747494803177654e-05,5e-08,5e-08
290,-4.443501637991582e-06,0.00011601424929691368,5e-08,5e-08,gaussian,0.2626541201436868,0.8138369390269533,0.0,0.0001183487001843518,4.67868008492375e-06,5e-08,5e-08
291,-4.248232698315879e-06,3.465437794804778e-05,5e-08,5e-08,gaussian,0.3093655668887833,0.7492768910567311,0.0,4.207227876447707e-05,-4.1006233274225986e-05,5e-08,5e-08
292,5.5613414762464405e-06,-5.158015902138974e-05,5e-08,5e-08,gaussian,0.2986056446305336,0.8333487207414961,0.0,-5.5744751130984776e-05,-1.9430922897813776e-05,5e-08,5e-08
293,3.955192034395148e-06,-5.359200883954453e-05,5e-08,5e-08,gaussian,0.2752106073832086,0.8690835276854697,0.0,4.646379644763098e-06,-8.060400655442848e-05,5e-08,5e-08
294,-7.011791419300286e-06,-7.387315004832861e-05,5e-08,5e-08,gaussian,0.2831598909638998,0.75497761070547,0.0,-4.6311931516860864e-05,-8.381471024194307e-05,5e-08,5e-08
295,1.680936197838259e-06,-1.2670436369904057e-05,5e-08,5e-08,gaussian,0.3282802359004392,0.7122478187259589,0.0,-0.00010672621122683829,7.264549842585473e-05,5e-08,5e-08
296,-4.251341392743188e-06,3.6582315175031175e-06,5e-08,5e-08,gaussian,0.2598588660481926,0.730198171703513,0.0,-6.597595251732254e-05,5.306775447074334e-05,5e-08,5e-08
297,8.022311968611103e-06,0.00010181650768717,5e-08,5e-08,gaussian,0.2791545328223346,0.9102024125308306,0.0,6.406979626596202e-05,3.5511073804956564e-05,5e-08,5e-08
298,3.22780981083138e-06,0.00011433109498252685,5e-08,5e-08,gaussian,0.267226321054987,0.8090418652061182,0.0,0.00012035423150407511,-5.8457577210176255e-05,5e-08,5e-08
299,1.122620020673513e-06,0.00010495612103334474,5e-08,5e-08,gaussian,0.3021460141263086,0.7359624951892302,0.0,0.00012444062007123933,-0.00012224114542297651,5e-08,5e-08
300,-5.263459412190714e-06,-1.1859527343979895e-05,5e-08,5e-08,gaussian,0.3117225597413767,0.8667787509657392,0.0,-5.306233810611508e-06,-3.9285248434623365e-05,5e-08,5e-08
301,3.734593475334797e-06,-2.12159011259744e-06,5e-08,5e-08,gaussian,0.2720832821774349,0.6633764871057745,0.0011432763066666666,6.508085146089056e-06,3.962608733220695e-05,5e-08,5e-08
302,5.690553838946832e-06,-7.086441561680439e-06,5e-08,5e-08,gaussian,0.2612846367986485,0.6984691052385081,0.0011432763066666666,-2.2441556801085203e-05,-3.5536580679910385e-05,5e-08,5e-08
303,-6.473858164045463e-06,7.2061999146569825e-06,5e-08,5e-08,gaussian,0.2888945369998673,0.7823673222332519,0.0011432763066666666,3.422417503795432e-05,3.3431468502471206e-05,5e-08,5e-08
304,1.208209621452379e-06,5.001961830283104e-06,5e-08,5e-08,gaussian,0.262313392915873,0.6159510505344659,0.0011432763066666666,1.1618097027362503e-05,4.5799169444611133e-07,5e-08,5e-08
305,3.660443161242571e-06,3.143157603601674e-07,5e-08,5e-08,gaussian,0.3156277015327018,0.7477211525309606,0.0,3.135713963358818e-06,8.199270400852334e-06,5e-08,5e-08
306,-4.906374175653771e-06,-3.689398959959353e-06,5e-08,5e-08,gaussian,0.3191704510926338,0.7667871205874444,0.0,1.8905674453709796e-05,5.666191340616129e-05,5e-08,5e-08
307,-4.141511676931156e-06,2.644626519102773e-05,5e-08,5e-08,gaussian,0.2478714324287704,0.8217728255729236,0.0,1.896506516351056e-05,-1.6244542390133694e-05,5e-08,5e-08
308,6.373359716626435e-06,1.8792566805134287e-05,5e-08,5e-08,gaussian,0.2788703521542289,0.8977034626102415,0.0,7.226309870871146e-06,-1.9911569801321906e-05,5e-08,5e-08
309,-3.4762512340520277e-06,-9.121066213173712e-06,5e-08,5e-08,gaussian,0.3242586372085617,0.6723719219480573,0.0,-6.174827063602572e-06,2.3071852289029658e-05,5e-08,5e-08
310,-1.201036034667289e-06,9.117118450315875e-06,5e-08,5e-08,gaussian,0.2974013197772297,0.7040168579429196,0.0,1.2014452281778714e-05,1.6027443633212774e-05,5e-08,5e-08
311,3.2396967174153468e-06,2.29538037011987e-05,5e-08,5e-08,gaussian,0.3096555127910989,0.6533636477800266,0.0,1.5767809747521128e-05,-8.948676293790483e-06,5e-08,5e-08
312,-3.693383712680596e-06,9.074561946867936e-06,5e-08,5e-08,gaussian,0.2710474490182719,0.8283387592556415,0.0,2.659982459129571e-05,1.0611974299841488e-05,5e-08,5e-08
313,-2.929367950719277e-06,-4.02766096646995e-06,5e-08,5e-08,gaussian,0.2843937914238958,0.7249996095006848,0.0,-5.070237871008151e-06,2.053190886050682e-06,5e-08,5e-08
314,4.77982282760853e-06,-2.6686521153495804e-05,5e-08,5e-08,gaussian,0.2998811544070125,0.8964638708269698,0.0,-2.8928011329116893e-05,1.3184423641541816e-05,5e-08,5e-08
315,9.275480424778925e-06,-3.399178758695789e-06,5e-08,5e-08,gaussian,0.3158725340544323,0.6197667640849963,0.0,-8.685607481569806e-06,5.7844535274594755e-06,5e-08,5e-08
316,1.0172116614230312e-06,2.3019832627258892e-05,5e-08,5e-08,gaussian,0.312488672123843,0.6968954463159339,0.0,-1.5707749100585047e-06,-2.8202612162856253e-05,5e-08,5e-08
317,8.065794043817756e-07,4.531164591447771e-05,5e-08,5e-08,gaussian,0.2903906592341101,0.7027548104798211,0.0,2.8276512388080883e-05,-3.36010052924862e-05,5e-08,5e-08
318,-1.144851628999075e-06,-1.0238254247803858e-05,5e-08,5e-08,gaussian,0.2608820551294384,0.7211056607696904,0.0,-1.2598588319467123e-05,-1.0067441884799644e-05,5e-08,5e-08
319,4.9049562614432e-06,-3.8865674997999547e-05,5e-08,5e-08,gaussian,0.2946797813736788,0.7202293347909936,0.0,-5.2813186911640805e-05,-1.440919105095493e-05,5e-08,5e-08
320,4.179335883939419e-06,-1.8638783996231406e-05,5e-08,5e-08,gaussian,0.3038227410089478,0.7386854701485579,0.0,-2.7096851720601246e-05,1.0833204002593751e-05,5e-08,5e-08
321,-3.154775224557181e-06,5.56790229235668e-05,5e-08,5e-08,gaussian,0.2783699671986853,0.7843705865300596,0.0,1.7544607380264515e-05,-5.360419416953582e-05,5e-08,5e-08
322,-2.452231051170355e-06,3.3686836376058216e-05,5e-08,5e-08,gaussian,0.2790853561594482,0.7851920173390722,0.0,2.9769020183630143e-05,-1.840445093836919e-05,5e-08,5e-08
323,-3.2096256894686587e-06,-3.10568891685021e-05,5e-08,5e-08,gaussian,0.2630465090807359,0.9362660985458836,0.0,-2.8248944226503797e-05,9.419729141577708e-06,5e-08,5e-08
324,-2.720727203489775e-06,-3.2593141211049e-05,5e-08,5e-08,gaussian,0.2815844774259615,0.8487078471520807,0.0,-3.9295761149772824e-05,1.5903059059014942e-06,5e-08,5e-08
325,2.057769624838124e-06,1.169619415559519e-06,5e-08,5e-08,gaussian,0.2709564663185185,0.6780949840599078,0.0,1.4970137783878017e-05,5.815498007204943e-05,5e-08,5e-08
326,-5.5112680989367254e-06,4.717538535771997e-05,5e-08,5e-08,gaussian,0.251043970171704,0.6750020422862435,0.0,3.473833020662232e-05,-1.0887015089779506e-05,5e-08,5e-08
327,7.51148367334915e-06,7.873656513456992e-05,5e-08,5e-08,gaussian,0.2625357206122804,0.6938116980742914,0.0,7.086029579941228e-05,-3.235878094726044e-05,5e-08,5e-08
328,4.104679813570556e-06,1.4290576082717339e-05,5e-08,5e-08,gaussian,0.3513988339735369,0.7230800554393352,0.0,1.1584175742644486e-05,-1.2025484705313119e-05,5e-08,5e-08
329,3.555432638887492e-06,-4.809521493271588e-05,5e-08,5e-08,gaussian,0.2889775690663802,0.7976937823736344,0.0,-4.834699807074003e-05,-3.460984175421977e-05,5e-08,5e-08
330,9.127006140951313e-06,-8.6437385246451e-05,5e-08,5e-08,gaussian,0.3204239145259836,0.8315683853634355,0.0,-8.357110376691013e-05,4.5313048478066116e-05,5e-08,5e-08
331,-1.493720820585506e-06,-2.2123637239845725e-05,5e-08,5e-08,gaussian,0.2974021488150745,0.7901716966029079,0.0,-1.9299176032012086e-05,4.862833773930504e-05,5e-08,5e-08
332,6.086725078772051e-07,-1.4402063796502957e-05,5e-08,5e-08,gaussian,0.301084495102427,0.6469761751221569,0.0,-1.4032050010055144e-05,3.7780035713162266e-05,5e-08,5e-08
333,-2.169032950707945e-06,4.317142062506105e-05,5e-08,5e-08,gaussian,0.2856699093956841,0.8604706874234473,0.0,-1.0601946388009754e-05,-6.109832916995163e-05,5e-08,5e-08
334,1.085532267264002e-07,6.670011326784485e-05,5e-08,5e-08,gaussian,0.3227910504969017,0.8783763864963502,0.0,8.022874293372764e-05,-9.319724569192958e-06,5e-08,5e-08
335,3.340369977974605e-06,6.960391476617233e-05,5e-08,5e-08,gaussian,0.252327040210015,0.7588521969172535,0.0,-1.8350864027697112e-05,-0.00010198437661645478,5e-08,5e-08
336,-8.22115860027008e-06,-8.691689470759187e-06,5e-08,5e-08,gaussian,0.2881185218187994,0.6723430033556734,0.0,-9.549854565466733e-06,-4.3242881209384044e-05,5e-08,5e-08
337,-2.559497325597933e-06,-8.642744993108259e-05,5e-08,5e-08,gaussian,0.2857531420549219,0.7636452614516378,0.0,-9.854258655819183e-05,-1.1310546632322176e-05,5e-08,5e-08
338,5.084065882905658e-06,-3.017094001608837e-05,5e-08,5e-08,gaussian,0.3583165463815429,0.7479338136914478,0.0,-5.336626444552737e-05,-7.3202495931623995e-06,5e-08,5e-08
339,-1.1707714172644541e-06,2.5002533784649255e-05,5e-08,5e-08,gaussian,0.2684017111739144,0.7562512385051011,0.0,1.9280529352661533e-06,-6.742916329955561e-06,5e-08,5e-08
340,-6.6397969904346234e-06,4.9774524102383605e-05,5e-08,5e-08,gaussian,0.2675424340157927,0.7856136494676143,0.0,3.3215816848554684e-05,-1.1782454890829194e-05,5e-08,5e-08
341,-2.6233914434236195e-06,9.822000755604504e-05,5e-08,5e-08,gaussian,0.2903014657595678,0.7971299243836969,0.0,1.682852357380355e-05,-0.00011034857822953926,5e-08,5e-08
342,9.055791171565428e-06,3.271387007263482e-05,5e-08,5e-08,gaussian,0.2658603072083275,0.8466274373683695,0.0,5.466147822006793e-06,-4.04037831326753e-05,5e-08,5e-08
343,-6.275008537447922e-07,-5.232493830822599e-06,5e-08,5e-08,gaussian,0.2790638949335292,0.7352964652757117,0.0,-1.2824291655316576e-06,3.1919989259886726e-05,5e-08,5e-08
344,-1.660290145218422e-06,-7.434382274639807e-05,5e-08,5e-08,gaussian,0.3541629291069986,0.7099526949024944,0.0,-6.517402252773044e-05,8.66964827108432e-05,5e-08,5e-08
345,7.084805939431045e-07,-7.470954314956682e-05,5e-08,5e-08,gaussian,0.3422769034173728,0.7845548561974529,0.0,-7.959410652708873e-05,5.5860606868568104e-05,5e-08,5e-08
346,-3.841884096878272e-06,2.6810222257002017e-05,5e-08,5e-08,gaussian,0.2598337012172265,0.679621066226882,0.0,-2.970581836119607e-05,-5.8617889183153185e-05,5e-08,5e-08
347,-4.232352189099364e-06,2.610491147738311e-05,5e-08,5e-08,gaussian,0.2860578652541279,0.7200708758914994,0.0,7.473528968325416e-06,-1.3584245144730562e-06,5e-08,5e-08
348,-9.297511980962407e-06,7.458633557930316e-05,5e-08,5e-08,gaussian,0.3026293382378643,0.8358932994198568,0.0,9.427291762935107e-05,-2.3610737980378304e-06,5e-08,5e-08
349,6.694412614087557e-07,6.179993412681122e-05,5e-08,5e-08,gaussian,0.2719267410100754,0.7540571619696446,0.0,3.794710774043981e-05,-5.138282090378335e-05,5e-08,5e-08
350,-6.240573834110677e-06,-2.092360896984617e-05,5e-08,5e-08,gaussian,0.3191746139801209,0.8213273927117728,0.0,-2.364902499496436e-05,-1.1444579931247192e-05,5e-08,5e-08
351,-7.945859469099153e-06,-6.762196349199693e-05,5e-08,5e-08,gaussian,0.2896018361261068,0.8834453070260565,0.0,-6.524595719114162e-05,7.092656000713755e-05,5e-08,5e-08
352,2.774047243360175e-06,-5.936417729711018e-05,5e-08,5e-08,gaussian,0.2819766742549242,0.6173366000268652,0.0,-7.331206207416726e-05,3.8459980112541385e-05,5e-08,5e-08
353,4.448832266131676e-06,-2.7479623199262502e-05,5e-08,5e-08,gaussian,0.240019145695634,0.9124597611935352,0.0,-6.435954880920685e-05,-6.786366877158938e-06,5e-08,5e-08
354,9.326911795223329e-06,1.6832054919264944e-05,5e-08,5e-08,gaussian,0.2656095186574079,0.8414515188453491,0.0,-1.3012390398832912e-05,-1.5415873268547663e-06,5e-08,5e-08
355,4.963031296959594e-07,8.589711406167728e-05,5e-08,5e-08,gaussian,0.3197071922631972,0.7156079404436915,0.0,3.936886224078499e-05,-5.259311781500638e-05,5e-08,5e-08
356,3.005258290916319e-06,0.00011493868582182173,5e-08,5e-08,gaussian,0.3234252197521115,0.8318954969412987,0.0,6.02950796309756e-05,-8.714607439666405e-05,5e-08,5e-08
