MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,sigmax,sigmay,theta_degrees,theta_position,mux,muy
331,0.0,0.0,5e-08,5e-08,gaussian,0.2974021488150745,0.7901716966029079,0.0,5e-08,5e-08,-34.96853346348044,-34.96853346348044,0.0,0.0
332,0.0,0.0,5e-08,5e-08,gaussian,0.301084495102427,0.6469761751221569,0.0,5e-08,5e-08,25.03146653651956,25.03146653651956,0.0,-0.0
333,0.0,0.0,5e-08,5e-08,gaussian,0.2856699093956841,0.8604706874234473,0.0,5e-08,5e-08,-51.65617782116013,-51.65617782116013,0.0,0.0
334,0.0,0.0,5e-08,5e-08,gaussian,0.3227910504969017,0.8783763864963502,0.0,5e-08,5e-08,60.0,60.0,0.0,-0.0
335,0.0,0.0,5e-08,5e-08,gaussian,0.252327040210015,0.7588521969172535,0.0,5e-08,5e-08,-76.68764435767969,-76.68764435767969,-0.0,0.0
336,0.0,0.0,5e-08,5e-08,gaussian,0.2881185218187994,0.6723430033556734,0.0,5e-08,5e-08,-25.095897602141974,-25.095897602141974,0.0,0.0
337,0.0,0.0,5e-08,5e-08,gaussian,0.2857531420549219,0.7636452614516378,0.0,5e-08,5e-08,-76.73059840142798,-76.73059840142798,0.0,0.0
338,0.0,0.0,5e-08,5e-08,gaussian,0.3583165463815429,0.7479338136914478,0.0,5e-08,5e-08,34.90410239785801,34.90410239785801,0.0,0.0
339,0.0,0.0,5e-08,5e-08,gaussian,0.2684017111739144,0.7562512385051011,0.0,5e-08,5e-08,1.4210854715202004e-14,1.4210854715202004e-14,0.0,-0.0
340,0.0,0.0,5e-08,5e-08,gaussian,0.2675424340157927,0.7856136494676143,0.0,5e-08,5e-08,8.365299200713991,8.365299200713991,0.0,0.0
341,0.0,0.0,5e-08,5e-08,gaussian,0.2903014657595678,0.7971299243836969,0.0,5e-08,5e-08,76.73059840142798,76.73059840142798,0.0,0.0
342,0.0,0.0,5e-08,5e-08,gaussian,0.2658603072083275,0.8466274373683695,0.0,5e-08,5e-08,16.730598401427983,16.730598401427983,0.0,0.0
343,0.0,0.0,5e-08,5e-08,gaussian,0.2790638949335292,0.7352964652757117,0.0,5e-08,5e-08,-16.766142652965655,-16.766142652965655,0.0,0.0
344,0.0,0.0,5e-08,5e-08,gaussian,0.3541629291069986,0.7099526949024944,0.0,5e-08,5e-08,-85.14921397944846,-85.14921397944846,0.0,0.0
345,0.0,0.0,5e-08,5e-08,gaussian,0.3422769034173728,0.7845548561974529,0.0,5e-08,5e-08,-76.76614265296564,-76.76614265296564,-0.0,0.0
346,0.0,0.0,5e-08,5e-08,gaussian,0.2598337012172265,0.679621066226882,0.0,5e-08,5e-08,-43.23385734703433,-43.23385734703433,-0.0,0.0
347,0.0,0.0,5e-08,5e-08,gaussian,0.2860578652541279,0.7200708758914994,0.0,5e-08,5e-08,-0.0,-0.0,0.0,0.0
348,0.0,0.0,5e-08,5e-08,gaussian,0.3026293382378643,0.8358932994198568,0.0,5e-08,5e-08,-68.38307132648282,-68.38307132648282,-0.0,0.0
349,0.0,0.0,5e-08,5e-08,gaussian,0.2719267410100754,0.7540571619696446,0.0,5e-08,5e-08,-34.85078602055155,-34.85078602055155,0.0,0.0
350,0.0,0.0,5e-08,5e-08,gaussian,0.3191746139801209,0.8213273927117728,0.0,5e-08,5e-08,3.6740679661531885,3.6740679661531885,0.0,-0.0
351,0.0,0.0,5e-08,5e-08,gaussian,0.2896018361261068,0.8834453070260565,0.0,5e-08,5e-08,-56.32593203384687,-56.32593203384687,0.0,0.0
352,0.0,0.0,5e-08,5e-08,gaussian,0.2819766742549242,0.6173366000268652,0.0,5e-08,5e-08,-48.97779610154063,-48.97779610154063,0.0,0.0
353,0.0,0.0,5e-08,5e-08,gaussian,0.240019145695634,0.9124597611935352,0.0,5e-08,5e-08,34.28152423692809,34.28152423692809,0.0,-0.0
354,0.0,0.0,5e-08,5e-08,gaussian,0.2656095186574079,0.8414515188453491,0.0,5e-08,5e-08,3.6740679661531317,3.6740679661531317,0.0,0.0
355,0.0,0.0,5e-08,5e-08,gaussian,0.3197071922631972,0.7156079404436915,0.0,5e-08,5e-08,-34.28152423692812,-34.28152423692812,0.0,0.0
356,0.0,0.0,5e-08,5e-08,gaussian,0.3234252197521115,0.8318954969412987,0.0,5e-08,5e-08,56.32593203384687,56.32593203384687,0.0,-0.0
357,0.0,0.0,5e-08,5e-08,gaussian,0.3067356754363124,0.6869001127038709,0.0,5e-08,5e-08,48.97779610154063,48.97779610154063,0.0,-0.0
358,0.0,0.0,5e-08,5e-08,gaussian,0.3059033773971397,0.8150808854536383,0.0,5e-08,5e-08,3.6795986884145293,3.6795986884145293,0.0,0.0
359,0.0,0.0,5e-08,5e-08,gaussian,0.2739570856757781,0.8390835856767407,0.0,5e-08,5e-08,-41.60200655792735,-41.60200655792735,-0.0,0.0
360,0.0,0.0,5e-08,5e-08,gaussian,0.2959686704712703,0.6740896680445457,0.0,5e-08,5e-08,56.32040131158544,56.32040131158544,0.0,-0.0
361,0.0,0.0,5e-08,5e-08,gaussian,0.2970321488889326,0.6185114433272828,0.0,5e-08,5e-08,-25.757190818901833,-25.757190818901833,-0.0,0.0
362,0.0,0.0,5e-08,5e-08,gaussian,0.2794233404381797,0.8551731682168796,0.0,5e-08,5e-08,-11.038796065243645,-11.038796065243645,-0.0,0.0
363,0.0,0.0,5e-08,5e-08,gaussian,0.254418208325577,0.7529624318863993,0.0,5e-08,5e-08,-11.03879606524363,-11.03879606524363,0.0,0.0
364,0.0,0.0,5e-08,5e-08,gaussian,0.2516209536858266,0.7958589477511356,0.0,5e-08,5e-08,-78.39799344207273,-78.39799344207273,0.0,0.0
365,0.0,0.0,5e-08,5e-08,gaussian,0.2655191360623254,0.8384949495503539,0.0,5e-08,5e-08,3.679598688414501,3.679598688414501,0.0,-0.0
366,0.0,0.0,5e-08,5e-08,gaussian,0.3111253891910411,0.7613955197442552,0.0,5e-08,5e-08,85.79064691212281,85.79064691212281,0.0,-0.0
367,0.0,0.0,5e-08,5e-08,gaussian,0.3039561291887625,0.6753163412115403,0.0,5e-08,5e-08,-18.421890651516307,-18.421890651516307,0.0,0.0
368,0.0,0.0,5e-08,5e-08,gaussian,0.3624070371383578,0.9173621875476876,0.0,5e-08,5e-08,-78.42189065151632,-78.42189065151632,-0.0,0.0
369,0.0,0.0,5e-08,5e-08,gaussian,0.2814706047626777,0.8025650496215885,0.0,5e-08,5e-08,-78.42189065151629,-78.42189065151629,0.0,0.0
370,0.0,0.0,5e-08,5e-08,gaussian,0.277628714200038,0.7218499360757368,0.0,5e-08,5e-08,25.790646912122767,25.790646912122767,0.0,-0.0
371,0.0,0.0,5e-08,5e-08,gaussian,0.2820919062931679,0.8471206067346744,0.0,5e-08,5e-08,-25.79064691212278,-25.79064691212278,0.0,0.0
372,0.0,0.0,5e-08,5e-08,gaussian,0.2950750949061619,0.7582726056197685,0.0,5e-08,5e-08,41.57810934848373,41.57810934848373,0.0,0.0
373,0.0,0.0,5e-08,5e-08,gaussian,0.2881986776403099,0.8857753638451222,0.0,5e-08,5e-08,3.6843781303032443,3.6843781303032443,0.0,-0.0
374,0.0,0.0,5e-08,5e-08,gaussian,0.3206920476726191,0.8331007908365635,0.0,5e-08,5e-08,-53.44257842811959,-53.44257842811959,-0.0,0.0
375,0.0,0.0,5e-08,5e-08,gaussian,0.3111172721163229,0.7802350613016463,0.0,5e-08,5e-08,-86.2296862875217,-86.2296862875217,0.0,0.0
376,0.0,0.0,5e-08,5e-08,gaussian,0.2951748999731121,0.7971477837034938,0.0,5e-08,5e-08,-86.22968628752173,-86.22968628752173,-0.0,0.0
377,0.0,0.0,5e-08,5e-08,gaussian,0.2660668959840334,0.681475805775246,0.0,5e-08,5e-08,66.55742157188047,66.55742157188047,0.0,-0.0
378,0.0,0.0,5e-08,5e-08,gaussian,0.2934124669374865,0.7083835406056793,0.0,5e-08,5e-08,-6.557421571880425,-6.557421571880425,0.0,0.0
379,0.0,0.0,5e-08,5e-08,gaussian,0.2562137105493205,0.8557884227417369,0.0,5e-08,5e-08,40.32773528435872,40.32773528435872,0.0,0.0
380,0.0,0.0,5e-08,5e-08,gaussian,0.2848436384872631,0.8436554724550931,0.0,5e-08,5e-08,-40.32773528435868,-40.32773528435868,-0.0,0.0
381,0.0,0.0,5e-08,5e-08,gaussian,0.3614353093571528,0.8806406168867746,0.0,5e-08,5e-08,-26.22968628752176,-26.22968628752176,-0.0,0.0
382,0.0,0.0,5e-08,5e-08,gaussian,0.3560803872573801,0.6280112887756453,0.0,5e-08,5e-08,33.77031371247829,33.77031371247829,0.0,0.0
383,0.0,0.0,5e-08,5e-08,gaussian,0.2798477359973435,0.6924115343642369,0.0,5e-08,5e-08,-6.563950674290496,-6.563950674290496,-0.0,0.0
384,0.0,0.0,5e-08,5e-08,gaussian,0.3294263895630846,0.6526602424982154,0.0,5e-08,5e-08,-26.25580269716197,-26.25580269716197,0.0,0.0
385,0.0,0.0,5e-08,5e-08,gaussian,0.2416257438851099,0.8336759238150793,0.0,5e-08,5e-08,-79.69185202287144,-79.69185202287144,-0.0,0.0
386,0.0,0.0,5e-08,5e-08,gaussian,0.3216330733445664,0.7778153048080313,0.0,5e-08,5e-08,-79.69185202287153,-79.69185202287153,0.0,0.0
387,0.0,0.0,5e-08,5e-08,gaussian,0.2644101368582981,0.7006345733127889,0.0,5e-08,5e-08,66.56395067429048,66.56395067429048,0.0,-0.0
388,0.0,0.0,5e-08,5e-08,gaussian,0.2921722398351899,0.7768873596104555,0.0,5e-08,5e-08,26.255802697162004,26.255802697162004,0.0,0.0
389,0.0,0.0,5e-08,5e-08,gaussian,0.3213621650202967,0.7310468442937641,0.0,5e-08,5e-08,-60.00000000000003,-60.00000000000003,0.0,0.0
390,0.0,0.0,5e-08,5e-08,gaussian,0.282616921706688,0.7613435187102022,0.0,5e-08,5e-08,59.99999999999994,59.99999999999994,0.0,-0.0
391,0.0,0.0,5e-08,5e-08,gaussian,0.3016646023782082,0.7971998046205672,0.0,5e-08,5e-08,40.30814797712847,40.30814797712847,0.0,-0.0
392,0.0,0.0,5e-08,5e-08,gaussian,0.2802632557579287,0.8014506195399997,0.0,5e-08,5e-08,6.56974298928931,6.56974298928931,0.0,0.0
393,0.0,0.0,5e-08,5e-08,gaussian,0.3232988468509756,0.7230231727759084,0.0,5e-08,5e-08,-73.13948597857859,-73.13948597857859,0.0,0.0
394,0.0,0.0,5e-08,5e-08,gaussian,0.2861873964500504,0.8084059309070969,0.0,5e-08,5e-08,79.70922896786797,79.70922896786797,0.0,-0.0
395,0.0,0.0,5e-08,5e-08,gaussian,0.297184661978381,0.6989557051995652,0.0,5e-08,5e-08,-40.29077103213206,-40.29077103213206,-0.0,0.0
396,0.0,0.0,5e-08,5e-08,gaussian,0.3271595101092385,0.8096128409488519,0.0,5e-08,5e-08,19.70922896786793,19.70922896786793,0.0,0.0
397,0.0,0.0,5e-08,5e-08,gaussian,0.3068327059925897,0.8150372107469821,0.0,5e-08,5e-08,66.56974298928932,66.56974298928932,0.0,-0.0
398,0.0,0.0,5e-08,5e-08,gaussian,0.2474501798463998,0.7416531628526535,0.0,5e-08,5e-08,26.27897195715724,26.27897195715724,0.0,-0.0
399,0.0,0.0,5e-08,5e-08,gaussian,0.2596840852383438,0.7524501745082038,0.0,5e-08,5e-08,-79.70922896786794,-79.70922896786794,-0.0,0.0
400,0.0,0.0,5e-08,5e-08,gaussian,0.3371085977609353,0.8429020887417509,0.0,5e-08,5e-08,-0.0,-0.0,0.0,0.0
401,0.0,0.0,5e-08,5e-08,gaussian,0.2493812588280765,0.735372790128841,0.0011432763066666666,5e-08,5e-08,-6.968233553785865,-6.968233553785865,0.0,0.0
402,0.0,0.0,5e-08,5e-08,gaussian,0.3058768108602501,0.6677025910325471,0.0011432763066666666,5e-08,5e-08,-66.96823355378586,-66.96823355378586,-0.0,0.0
403,0.0,0.0,5e-08,5e-08,gaussian,0.3216834104961009,0.8161378662606477,0.0011432763066666666,5e-08,5e-08,-6.968233553785836,-6.968233553785836,-0.0,0.0
404,0.0,0.0,5e-08,5e-08,gaussian,0.2953146161976369,0.8486774726670647,0.0011432763066666666,5e-08,5e-08,66.96823355378586,66.96823355378586,0.0,0.0
405,0.0,0.0,5e-08,5e-08,gaussian,0.3200108721551973,0.7101012585950088,0.0,5e-08,5e-08,-52.915909012377114,-52.915909012377114,0.0,0.0
406,0.0,0.0,5e-08,5e-08,gaussian,0.2613305366437222,0.8055902819771147,0.0,5e-08,5e-08,-38.7477270371314,-38.7477270371314,0.0,0.0
407,0.0,0.0,5e-08,5e-08,gaussian,0.2556718586582163,0.7618552291951385,0.0,5e-08,5e-08,38.747727037131426,38.747727037131426,0.0,-0.0
408,0.0,0.0,5e-08,5e-08,gaussian,0.3308552294921209,0.6137532758686483,0.0,5e-08,5e-08,-67.08409098762289,-67.08409098762289,-0.0,0.0
409,0.0,0.0,5e-08,5e-08,gaussian,0.3012608195094652,0.7431704479585,0.0,5e-08,5e-08,-81.47539364108692,-81.47539364108692,-0.0,0.0
410,0.0,0.0,5e-08,5e-08,gaussian,0.285914541925928,0.7803499839327268,0.0,5e-08,5e-08,-52.841535452971016,-52.841535452971016,-0.0,0.0
411,0.0,0.0,5e-08,5e-08,gaussian,0.2710440559427248,0.744572751557049,0.0,5e-08,5e-08,81.47539364108697,81.47539364108697,0.0,0.0
412,0.0,0.0,5e-08,5e-08,gaussian,0.3007308508755185,0.6822740757411881,0.0,5e-08,5e-08,52.841535452971016,52.841535452971016,0.0,0.0
413,0.0,0.0,5e-08,5e-08,gaussian,0.295824482320435,0.8220944926523855,0.0,5e-08,5e-08,-71.53641802775229,-71.53641802775229,-0.0,0.0
414,0.0,0.0,5e-08,5e-08,gaussian,0.2973688055526522,0.8551056421818408,0.0,5e-08,5e-08,60.0,60.0,0.0,0.0
415,0.0,0.0,5e-08,5e-08,gaussian,0.2783359673767201,0.8316885914923032,0.0,5e-08,5e-08,11.53641802775229,11.53641802775229,0.0,-0.0
416,0.0,0.0,5e-08,5e-08,gaussian,0.2891615983703897,0.7491154812048456,0.0,5e-08,5e-08,48.46358197224773,48.46358197224773,0.0,0.0
417,0.0,0.0,5e-08,5e-08,gaussian,0.2863480719812419,0.7457185220896776,0.0,5e-08,5e-08,48.46358197224774,48.46358197224774,0.0,-0.0
418,0.0,0.0,5e-08,5e-08,gaussian,0.2946165315068314,0.8545948726467506,0.0,5e-08,5e-08,11.597455956545048,11.597455956545048,0.0,-0.0
419,0.0,0.0,5e-08,5e-08,gaussian,0.2307372145110185,0.5500708804597721,0.0,5e-08,5e-08,-48.40254404345498,-48.40254404345498,0.0,0.0
420,0.0,0.0,5e-08,5e-08,gaussian,0.2576796328206162,0.774827843711696,0.0,5e-08,5e-08,1.4210854715202004e-14,1.4210854715202004e-14,0.0,-0.0
421,0.0,0.0,5e-08,5e-08,gaussian,0.2364324455833081,0.7166918915215381,0.0,5e-08,5e-08,-83.19491191308998,-83.19491191308998,-0.0,0.0
422,0.0,0.0,5e-08,5e-08,gaussian,0.2794062754182685,0.7766340643239988,0.0,5e-08,5e-08,-36.80508808690996,-36.80508808690996,-0.0,0.0
423,0.0,0.0,5e-08,5e-08,gaussian,0.3045464594857718,0.845332130578541,0.0,5e-08,5e-08,64.8517855396079,64.8517855396079,0.0,0.0
424,0.0,0.0,5e-08,5e-08,gaussian,0.3142696017155285,0.9559548303152416,0.0,5e-08,5e-08,-84.25892769803957,-84.25892769803957,0.0,0.0
425,0.0,0.0,5e-08,5e-08,gaussian,0.2749618171416092,0.7770854241398982,0.0,5e-08,5e-08,-24.258927698039557,-24.258927698039557,-0.0,0.0
426,0.0,0.0,5e-08,5e-08,gaussian,0.299390850516604,0.8083184695446849,0.0,5e-08,5e-08,24.258927698039585,24.258927698039585,0.0,-0.0
427,0.0,0.0,5e-08,5e-08,gaussian,0.2943590490400325,0.7184972721438394,0.0,5e-08,5e-08,-74.55535661882371,-74.55535661882371,-0.0,0.0
428,0.0,0.0,5e-08,5e-08,gaussian,0.2748400549436432,0.7038051321796874,0.0,5e-08,5e-08,55.1482144603921,55.1482144603921,0.0,-0.0
429,0.0,0.0,5e-08,5e-08,gaussian,0.3195878512051674,0.8237877662675132,0.0,5e-08,5e-08,51.65617782116015,51.65617782116015,0.0,0.0
430,0.0,0.0,5e-08,5e-08,gaussian,0.2881232674897011,0.8209985747259688,0.0,5e-08,5e-08,-76.68764435767969,-76.68764435767969,0.0,0.0
431,0.0,0.0,5e-08,5e-08,gaussian,0.2803971142927268,0.7371170359892484,0.0,5e-08,5e-08,16.68764435767973,16.68764435767973,0.0,-0.0
432,0.0,0.0,5e-08,5e-08,gaussian,0.2706032468620783,0.6163490637851611,0.0,5e-08,5e-08,-43.312355642320256,-43.312355642320256,-0.0,0.0
433,0.0,0.0,5e-08,5e-08,gaussian,0.2578884848573621,0.8028464734853781,0.0,5e-08,5e-08,-59.999999999999915,-59.999999999999915,-0.0,0.0
434,0.0,0.0,5e-08,5e-08,gaussian,0.2438409085852251,0.7772126401970907,0.0,5e-08,5e-08,60.00000000000001,60.00000000000001,0.0,0.0
435,0.0,0.0,5e-08,5e-08,gaussian,0.2682811055645272,0.7937385436156409,0.0,5e-08,5e-08,34.96853346348044,34.96853346348044,0.0,-0.0
436,0.0,0.0,5e-08,5e-08,gaussian,0.3780097152566091,0.7737852934558871,0.0,5e-08,5e-08,-8.365299200713991,-8.365299200713991,0.0,0.0
437,0.0,0.0,5e-08,5e-08,gaussian,0.3482999949562777,0.7360961906281142,0.0,5e-08,5e-08,76.73059840142798,76.73059840142798,0.0,-0.0
438,0.0,0.0,5e-08,5e-08,gaussian,0.2776843523223382,0.7636866503234703,0.0,5e-08,5e-08,60.0,60.0,0.0,0.0
439,0.0,0.0,5e-08,5e-08,gaussian,0.3241992365414877,0.7058748909837058,0.0,5e-08,5e-08,8.365299200713977,8.365299200713977,0.0,-0.0
440,0.0,0.0,5e-08,5e-08,gaussian,0.2995914271238133,0.8680961050777566,0.0,5e-08,5e-08,-16.730598401427983,-16.730598401427983,0.0,0.0
441,0.0,0.0,5e-08,5e-08,gaussian,0.2908478065666581,0.8034292058693809,0.0,5e-08,5e-08,-85.09589760214192,-85.09589760214192,-0.0,0.0
442,0.0,0.0,5e-08,5e-08,gaussian,0.2773624238879426,0.8117593172516424,0.0,5e-08,5e-08,-68.36529920071399,-68.36529920071399,0.0,0.0
443,0.0,0.0,5e-08,5e-08,gaussian,0.2193821516637866,0.8139595086452232,0.0,5e-08,5e-08,-25.14921397944846,-25.14921397944846,0.0,0.0
444,0.0,0.0,5e-08,5e-08,gaussian,0.2896053246406153,0.7942960054039244,0.0,5e-08,5e-08,-43.23385734703436,-43.23385734703436,0.0,0.0
445,0.0,0.0,5e-08,5e-08,gaussian,0.2796449758606455,0.7987699599044561,0.0,5e-08,5e-08,51.61692867351721,51.61692867351721,0.0,-0.0
446,0.0,0.0,5e-08,5e-08,gaussian,0.2515881624306966,0.789185831929719,0.0,5e-08,5e-08,16.76614265296564,16.76614265296564,0.0,-0.0
447,0.0,0.0,5e-08,5e-08,gaussian,0.304359086404543,0.7079283921747185,0.0,5e-08,5e-08,8.38307132648282,8.38307132648282,0.0,-0.0
448,0.0,0.0,5e-08,5e-08,gaussian,0.3251921327414246,0.7984455292199529,0.0,5e-08,5e-08,-85.14921397944846,-85.14921397944846,-0.0,0.0
449,0.0,0.0,5e-08,5e-08,gaussian,0.3223715641853441,0.8049861649937714,0.0,5e-08,5e-08,-8.38307132648282,-8.38307132648282,0.0,0.0
450,0.0,0.0,5e-08,5e-08,gaussian,0.2737889509357693,0.6627414162848005,0.0,5e-08,5e-08,-3.6740679661530606,-3.6740679661530606,-0.0,0.0
451,0.0,0.0,5e-08,5e-08,gaussian,0.3062896901435127,0.8883700534513052,0.0,5e-08,5e-08,48.977796101540605,48.977796101540605,0.0,0.0
452,0.0,0.0,5e-08,5e-08,gaussian,0.2494217833316217,0.7451289594873115,0.0,5e-08,5e-08,71.02220389845938,71.02220389845938,0.0,0.0
453,0.0,0.0,5e-08,5e-08,gaussian,0.2681722311203498,0.7016193975796523,0.0,5e-08,5e-08,25.718475763071908,25.718475763071908,0.0,0.0
454,0.0,0.0,5e-08,5e-08,gaussian,0.3138864251605748,0.8974277106079799,0.0,5e-08,5e-08,-11.022203898459324,-11.022203898459324,-0.0,0.0
455,0.0,0.0,5e-08,5e-08,gaussian,0.2917360265989019,0.722048793647543,0.0,5e-08,5e-08,56.32593203384686,56.32593203384686,0.0,0.0
456,0.0,0.0,5e-08,5e-08,gaussian,0.3291585996954852,0.6350557057345763,0.0,5e-08,5e-08,-71.02220389845934,-71.02220389845934,-0.0,0.0
457,0.0,0.0,5e-08,5e-08,gaussian,0.2706295446693443,0.7154746305456928,0.0,5e-08,5e-08,-34.28152423692808,-34.28152423692808,-0.0,0.0
458,0.0,0.0,5e-08,5e-08,gaussian,0.3198352405207273,0.8105860118627455,0.0,5e-08,5e-08,11.038796065243616,11.038796065243616,0.0,-0.0
459,0.0,0.0,5e-08,5e-08,gaussian,0.2867180634708465,0.811066277797208,0.0,5e-08,5e-08,85.75719081890182,85.75719081890182,0.0,0.0
460,0.0,0.0,5e-08,5e-08,gaussian,0.3293211346968556,0.6918638000912287,0.0,5e-08,5e-08,-34.24280918109818,-34.24280918109818,0.0,0.0
461,0.0,0.0,5e-08,5e-08,gaussian,0.2736059411902091,0.9239101804968639,0.0,5e-08,5e-08,-18.397993442072718,-18.397993442072718,0.0,0.0
462,0.0,0.0,5e-08,5e-08,gaussian,0.3174224151924701,0.7601860349930861,0.0,5e-08,5e-08,-56.32040131158544,-56.32040131158544,0.0,0.0
463,0.0,0.0,5e-08,5e-08,gaussian,0.3077497982692164,0.7645207377921883,0.0,5e-08,5e-08,-41.60200655792727,-41.60200655792727,0.0,0.0
464,0.0,0.0,5e-08,5e-08,gaussian,0.3382862689998462,0.8702516397265037,0.0,5e-08,5e-08,-56.3204013115855,-56.3204013115855,-0.0,0.0
465,0.0,0.0,5e-08,5e-08,gaussian,0.2855247597550824,0.8026203606285021,0.0,5e-08,5e-08,-78.39799344207276,-78.39799344207276,-0.0,0.0
466,0.0,0.0,5e-08,5e-08,gaussian,0.3339244537118828,0.8566733607751232,0.0,5e-08,5e-08,63.68437813030325,63.68437813030325,0.0,0.0
467,0.0,0.0,5e-08,5e-08,gaussian,0.2832010466640801,0.8234380222486734,0.0,5e-08,5e-08,48.946865609090224,48.946865609090224,0.0,-0.0
468,0.0,0.0,5e-08,5e-08,gaussian,0.2642716694709522,0.7728854157540695,0.0,5e-08,5e-08,-11.053134390909804,-11.053134390909804,-0.0,0.0
469,0.0,0.0,5e-08,5e-08,gaussian,0.2668919475238249,0.7713231548977357,0.0,5e-08,5e-08,-11.053134390909776,-11.053134390909776,0.0,0.0
470,0.0,0.0,5e-08,5e-08,gaussian,0.3302245020462861,0.8185546205270269,0.0,5e-08,5e-08,34.20935308787719,34.20935308787719,0.0,-0.0
471,0.0,0.0,5e-08,5e-08,gaussian,0.2760039715385822,0.6502841313201948,0.0,5e-08,5e-08,-85.79064691212281,-85.79064691212281,0.0,0.0
472,0.0,0.0,5e-08,5e-08,gaussian,0.3126031297683645,0.6823716304654682,0.0,5e-08,5e-08,56.31562186969675,56.31562186969675,0.0,0.0
473,0.0,0.0,5e-08,5e-08,gaussian,0.2945277804575771,0.7246956787248391,0.0,5e-08,5e-08,-25.790646912122853,-25.790646912122853,-0.0,0.0
474,0.0,0.0,5e-08,5e-08,gaussian,0.2865301628643214,0.808953020376069,0.0,5e-08,5e-08,13.114843143760865,13.114843143760865,0.0,-0.0
475,0.0,0.0,5e-08,5e-08,gaussian,0.3161187809410472,0.7755882300615321,0.0,5e-08,5e-08,73.11484314376087,73.11484314376087,0.0,0.0
476,0.0,0.0,5e-08,5e-08,gaussian,0.2956508600576351,0.6527454095396562,0.0,5e-08,5e-08,53.44257842811962,53.44257842811962,0.0,-0.0
477,0.0,0.0,5e-08,5e-08,gaussian,0.3042673384906997,0.7177294612161574,0.0,5e-08,5e-08,19.67226471564129,19.67226471564129,0.0,-0.0
478,0.0,0.0,5e-08,5e-08,gaussian,0.3080208880574384,0.7272700589834512,0.0,5e-08,5e-08,26.229686287521723,26.229686287521723,0.0,0.0
479,0.0,0.0,5e-08,5e-08,gaussian,0.2691940252024641,0.7319131877204629,0.0,5e-08,5e-08,46.88515685623915,46.88515685623915,0.0,0.0
480,0.0,0.0,5e-08,5e-08,gaussian,0.2930994797682985,0.7224318522714956,0.0,5e-08,5e-08,79.67226471564129,79.67226471564129,0.0,0.0
481,0.0,0.0,5e-08,5e-08,gaussian,0.2786218067233732,0.8011853843441984,0.0,5e-08,5e-08,-46.88515685623918,-46.88515685623918,-0.0,0.0
482,0.0,0.0,5e-08,5e-08,gaussian,0.2995865710544336,0.7118367383011365,0.0,5e-08,5e-08,-53.44257842811956,-53.44257842811956,0.0,0.0
483,0.0,0.0,5e-08,5e-08,gaussian,0.2814715468177204,0.8147349736526684,0.0,5e-08,5e-08,19.6918520228715,19.6918520228715,0.0,-0.0
484,0.0,0.0,5e-08,5e-08,gaussian,0.2681155291536467,0.7751843783354314,0.0,5e-08,5e-08,-46.87209865141904,-46.87209865141904,0.0,0.0
485,0.0,0.0,5e-08,5e-08,gaussian,0.283490524238932,0.8442246086162443,0.0,5e-08,5e-08,-66.56395067429051,-66.56395067429051,0.0,0.0
486,0.0,0.0,5e-08,5e-08,gaussian,0.2447410019852132,0.7222103667941254,0.0,5e-08,5e-08,86.255802697162,86.255802697162,0.0,0.0
487,0.0,0.0,5e-08,5e-08,gaussian,0.2661152135573744,0.7568194067361133,0.0,5e-08,5e-08,-13.127901348580991,-13.127901348580991,0.0,0.0
488,0.0,0.0,5e-08,5e-08,gaussian,0.301476070323318,0.7322581063313833,0.0,5e-08,5e-08,46.87209865141901,46.87209865141901,0.0,-0.0
489,0.0,0.0,5e-08,5e-08,gaussian,0.2703023587784882,0.7662920297857813,0.0,5e-08,5e-08,13.127901348581034,13.127901348581034,0.0,-0.0
490,0.0,0.0,5e-08,5e-08,gaussian,0.3190826164389482,0.7245244353165065,0.0,5e-08,5e-08,13.127901348581005,13.127901348581005,0.0,0.0
491,0.0,0.0,5e-08,5e-08,gaussian,0.3388118789844519,0.8986059562946993,0.0,5e-08,5e-08,-6.563950674290481,-6.563950674290481,0.0,0.0
492,0.0,0.0,5e-08,5e-08,gaussian,0.2454007791089478,0.7398039900278375,0.0,5e-08,5e-08,5.684341886080802e-14,5.684341886080802e-14,0.0,-0.0
493,0.0,0.0,5e-08,5e-08,gaussian,0.3185670381512118,0.6973870688774534,0.0,5e-08,5e-08,-66.5697429892893,-66.5697429892893,0.0,0.0
494,0.0,0.0,5e-08,5e-08,gaussian,0.3104477188460381,0.8003232495719086,0.0,5e-08,5e-08,-86.27897195715724,-86.27897195715724,-0.0,0.0
495,0.0,0.0,5e-08,5e-08,gaussian,0.2902498654025897,0.684725814553713,0.0,5e-08,5e-08,66.56974298928932,66.56974298928932,0.0,0.0
496,0.0,0.0,5e-08,5e-08,gaussian,0.2574512694514142,0.6728714974039245,0.0,5e-08,5e-08,26.27897195715724,26.27897195715724,0.0,0.0
497,0.0,0.0,5e-08,5e-08,gaussian,0.2928289229479237,0.7753092245910489,0.0,5e-08,5e-08,-13.139485978578605,-13.139485978578605,0.0,0.0
498,0.0,0.0,5e-08,5e-08,gaussian,0.2662139004301684,0.8123069966492559,0.0,5e-08,5e-08,-13.139485978578577,-13.139485978578577,-0.0,0.0
